pair,timestamp,event,direction,state,reason,touch_candle,reference_level,signal_candle,sma_stack_bull,di_strong_bull,strong_close_bear
usdchf,2023-03-15T16:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
usdchf,2023-03-15T20:00:00+00:00,INVALIDATED,short,ARMED,two consecutive closes through touch extreme,,,,,,
usdchf,2023-05-18T16:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
usdchf,2023-05-19T12:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2023-05-19T12:00:00+00:00,0.90311,,,,
usdchf,2023-05-22T04:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
usdchf,2023-05-22T08:00:00+00:00,INVALIDATED,long,ARMED,two consecutive closes through touch extreme,,,,,,
usdchf,2023-06-15T12:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
usdchf,2023-06-19T08:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2023-06-19T08:00:00+00:00,0.89332,,,,
usdchf,2023-06-20T08:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
usdchf,2023-06-20T12:00:00+00:00,INVALIDATED,short,ARMED,two consecutive closes through touch extreme,,,,,,
usdchf,2023-08-15T20:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
usdchf,2023-08-17T08:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2023-08-17T08:00:00+00:00,0.87988,,,,
usdchf,2023-08-18T12:00:00+00:00,TRIGGERED,long,ARMED,entry conditions satisfied,,0.87988,2023-08-18T12:00:00+00:00,True,True,False
usdchf,2023-10-16T08:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
usdchf,2023-10-17T08:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2023-10-17T08:00:00+00:00,0.89944,,,,
usdchf,2023-10-18T00:00:00+00:00,TRIGGERED,short,ARMED,entry conditions satisfied,,0.89944,2023-10-18T00:00:00+00:00,False,False,True
usdchf,2023-10-31T04:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
usdchf,2023-10-31T08:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2023-10-31T08:00:00+00:00,0.90279,,,,
usdchf,2023-11-03T12:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
usdchf,2023-11-03T16:00:00+00:00,INVALIDATED,long,ARMED,two consecutive closes through touch extreme,,,,,,
usdchf,2023-11-06T12:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
usdchf,2023-11-07T04:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2023-11-07T04:00:00+00:00,0.89942,,,,
usdchf,2023-11-08T04:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
usdchf,2023-11-08T12:00:00+00:00,TRIGGERED,short,ARMED,entry conditions satisfied,,0.89942,2023-11-08T12:00:00+00:00,False,False,True
usdchf,2023-11-10T12:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
usdchf,2023-11-10T20:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2023-11-10T20:00:00+00:00,0.90285,,,,
usdchf,2023-11-13T20:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
usdchf,2023-11-14T12:00:00+00:00,REVERSE_CROSS_INVALIDATION,long,ARMED,reverse cross while armed,,,,,,
usdchf,2024-01-18T12:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
usdchf,2024-01-23T00:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2024-01-23T00:00:00+00:00,0.86933,,,,
usdchf,2024-01-23T04:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
usdchf,2024-01-23T08:00:00+00:00,TRIGGERED,long,ARMED,entry conditions satisfied,,0.86933,2024-01-23T08:00:00+00:00,True,True,False
usdchf,2024-01-31T12:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
usdchf,2024-01-31T20:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2024-01-31T20:00:00+00:00,0.85988,,,,
usdchf,2024-02-01T16:00:00+00:00,TRIGGERED,short,ARMED,entry conditions satisfied,,0.85988,2024-02-01T16:00:00+00:00,False,False,True
usdchf,2024-02-05T04:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
usdchf,2024-02-12T04:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2024-02-12T04:00:00+00:00,0.87474,,,,
usdchf,2024-02-12T08:00:00+00:00,TRIGGERED,long,ARMED,entry conditions satisfied,,0.87474,2024-02-12T08:00:00+00:00,True,True,False
usdchf,2024-05-15T16:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
usdchf,2024-05-16T12:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2024-05-16T12:00:00+00:00,0.90228,,,,
usdchf,2024-05-16T20:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
usdchf,2024-05-17T00:00:00+00:00,INVALIDATED,short,ARMED,two consecutive closes through touch extreme,,,,,,
usdchf,2024-05-17T20:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
usdchf,2024-05-24T16:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2024-05-24T16:00:00+00:00,0.91476,,,,
usdchf,2024-05-27T12:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
usdchf,2024-05-27T20:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
usdchf,2024-05-28T00:00:00+00:00,INVALIDATED,long,ARMED,two consecutive closes through touch extreme,,,,,,
usdchf,2024-05-31T08:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
usdchf,2024-06-07T12:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2024-06-07T12:00:00+00:00,0.88871,,,,
usdchf,2024-06-10T00:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
usdchf,2024-06-11T12:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
usdchf,2024-06-11T16:00:00+00:00,INVALIDATED,short,ARMED,two consecutive closes through touch extreme,,,,,,
usdchf,2024-07-01T00:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
usdchf,2024-07-03T12:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2024-07-03T12:00:00+00:00,0.90335,,,,
usdchf,2024-07-05T00:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
usdchf,2024-07-05T04:00:00+00:00,INVALIDATED,long,ARMED,two consecutive closes through touch extreme,,,,,,
usdchf,2024-07-08T00:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
usdchf,2024-07-09T00:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2024-07-09T00:00:00+00:00,0.89752,,,,
usdchf,2024-07-10T00:00:00+00:00,TRIGGERED,short,ARMED,entry conditions satisfied,,0.89752,2024-07-10T00:00:00+00:00,False,False,True
usdchf,2024-10-04T16:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
usdchf,2024-10-07T12:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2024-10-07T12:00:00+00:00,0.85652,,,,
usdchf,2024-10-08T08:00:00+00:00,TRIGGERED,long,ARMED,entry conditions satisfied,,0.85652,2024-10-08T08:00:00+00:00,True,True,False
usdchf,2025-02-14T20:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
usdchf,2025-02-18T04:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2025-02-18T04:00:00+00:00,0.901,,,,
usdchf,2025-02-18T16:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
usdchf,2025-02-18T20:00:00+00:00,INVALIDATED,short,ARMED,two consecutive closes through touch extreme,,,,,,
usdchf,2025-05-14T20:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
usdchf,2025-05-15T04:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2025-05-15T04:00:00+00:00,0.84057,,,,
usdchf,2025-05-15T12:00:00+00:00,REVERSE_CROSS_INVALIDATION,long,ARMED,reverse cross while armed,,,,,,
usdchf,2025-07-30T12:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
usdchf,2025-08-01T12:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2025-08-01T12:00:00+00:00,0.81692,,,,
usdchf,2025-08-22T12:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
usdchf,2025-08-22T16:00:00+00:00,INVALIDATED,long,ARMED,two consecutive closes through touch extreme,,,,,,
usdchf,2025-08-22T20:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
usdchf,2025-08-25T16:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2025-08-25T16:00:00+00:00,0.80335,,,,
usdchf,2025-08-26T12:00:00+00:00,TRIGGERED,short,ARMED,entry conditions satisfied,,0.80335,2025-08-26T12:00:00+00:00,False,False,True
usdchf,2025-10-08T00:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
usdchf,2025-10-10T12:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2025-10-10T12:00:00+00:00,0.80645,,,,
usdchf,2025-10-10T20:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
usdchf,2025-10-15T00:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
usdchf,2025-10-15T04:00:00+00:00,INVALIDATED,long,ARMED,two consecutive closes through touch extreme,,,,,,
usdchf,2025-10-16T20:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
usdchf,2025-10-21T08:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2025-10-21T08:00:00+00:00,0.79257,,,,
usdchf,2025-10-21T16:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
usdchf,2025-10-21T20:00:00+00:00,INVALIDATED,short,ARMED,two consecutive closes through touch extreme,,,,,,
usdchf,2025-10-30T12:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
usdchf,2025-11-06T12:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2025-11-06T12:00:00+00:00,0.8089,,,,
usdchf,2025-11-06T16:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
usdchf,2025-11-06T20:00:00+00:00,INVALIDATED,long,ARMED,two consecutive closes through touch extreme,,,,,,
usdchf,2025-11-13T08:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
usdchf,2025-11-17T08:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2025-11-17T08:00:00+00:00,0.79316,,,,
usdchf,2025-11-17T16:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
usdchf,2025-11-17T20:00:00+00:00,INVALIDATED,short,ARMED,two consecutive closes through touch extreme,,,,,,
usdchf,2025-11-19T20:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
usdchf,2025-11-25T12:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2025-11-25T12:00:00+00:00,0.81015,,,,
usdchf,2025-11-26T00:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
usdchf,2025-11-26T12:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
usdchf,2025-11-26T16:00:00+00:00,INVALIDATED,long,ARMED,two consecutive closes through touch extreme,,,,,,
usdchf,2025-12-04T08:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
usdchf,2025-12-04T12:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2025-12-04T12:00:00+00:00,0.79957,,,,
usdchf,2025-12-04T16:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
usdchf,2025-12-04T20:00:00+00:00,REVERSE_CROSS_INVALIDATION,short,ARMED,reverse cross while armed,,,,,,
usdchf,2025-12-11T12:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
usdchf,2025-12-15T16:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2025-12-15T16:00:00+00:00,0.795,,,,
usdchf,2025-12-17T04:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
usdchf,2025-12-19T16:00:00+00:00,TRIGGERED,short,ARMED,entry conditions satisfied,,0.795,2025-12-19T16:00:00+00:00,False,False,True
usdchf,2026-01-08T16:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
usdchf,2026-01-12T00:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2026-01-12T00:00:00+00:00,0.8017,,,,
usdchf,2026-01-12T04:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
usdchf,2026-01-12T12:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
usdchf,2026-01-12T16:00:00+00:00,INVALIDATED,long,ARMED,two consecutive closes through touch extreme,,,,,,
usdchf,2026-01-20T16:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
usdchf,2026-01-21T16:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2026-01-21T16:00:00+00:00,0.79232,,,,
usdchf,2026-01-22T12:00:00+00:00,TRIGGERED,short,ARMED,entry conditions satisfied,,0.79232,2026-01-22T12:00:00+00:00,False,False,True
usdchf,2026-03-03T16:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
usdchf,2026-03-04T16:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2026-03-04T16:00:00+00:00,0.78054,,,,
usdchf,2026-03-05T12:00:00+00:00,TRIGGERED,long,ARMED,entry conditions satisfied,,0.78054,2026-03-05T12:00:00+00:00,True,True,False
usdchf,2026-04-14T00:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
usdchf,2026-04-16T08:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2026-04-16T08:00:00+00:00,0.78186,,,,
usdchf,2026-04-20T12:00:00+00:00,TRIGGERED,short,ARMED,entry conditions satisfied,,0.78186,2026-04-20T12:00:00+00:00,False,False,True
usdchf,2026-04-28T20:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
usdchf,2026-04-30T08:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2026-04-30T08:00:00+00:00,0.79045,,,,
usdchf,2026-04-30T12:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
usdchf,2026-04-30T16:00:00+00:00,INVALIDATED,long,ARMED,two consecutive closes through touch extreme,,,,,,
usdchf,2026-04-30T20:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
usdchf,2026-05-04T08:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2026-05-04T08:00:00+00:00,0.78206,,,,
usdchf,2026-05-07T04:00:00+00:00,TRIGGERED,short,ARMED,entry conditions satisfied,,0.78206,2026-05-07T04:00:00+00:00,False,False,True
usdchf,2026-05-18T00:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
usdchf,2026-05-18T12:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2026-05-18T12:00:00+00:00,0.78643,,,,
usdchf,2026-05-21T12:00:00+00:00,TRIGGERED,long,ARMED,entry conditions satisfied,,0.78643,2026-05-21T12:00:00+00:00,True,True,False
usdchf,2026-05-25T16:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
usdchf,2026-05-26T04:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2026-05-26T04:00:00+00:00,0.78287,,,,
usdchf,2026-05-26T08:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
usdchf,2026-05-26T12:00:00+00:00,INVALIDATED,short,ARMED,two consecutive closes through touch extreme,,,,,,
usdchf,2026-05-26T16:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
usdchf,2026-05-27T04:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2026-05-27T04:00:00+00:00,0.78576,,,,
usdchf,2026-05-28T12:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
usdchf,2026-05-28T16:00:00+00:00,INVALIDATED,long,ARMED,two consecutive closes through touch extreme,,,,,,
usdchf,2026-05-29T16:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
usdchf,2026-06-01T08:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2026-06-01T08:00:00+00:00,0.78286,,,,
usdchf,2026-06-01T12:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
usdchf,2026-06-01T16:00:00+00:00,INVALIDATED,short,ARMED,two consecutive closes through touch extreme,,,,,,
usdchf,2026-06-02T08:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
usdchf,2026-06-04T08:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2026-06-04T08:00:00+00:00,0.79189,,,,
usdchf,2026-06-05T12:00:00+00:00,TRIGGERED,long,ARMED,entry conditions satisfied,,0.79189,2026-06-05T12:00:00+00:00,True,True,False
usdchf,2026-08-19T16:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
usdchf,2026-08-24T04:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2026-08-24T04:00:00+00:00,0.80003,,,,
usdchf,2026-08-24T12:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
usdchf,2026-08-24T16:00:00+00:00,INVALIDATED,short,ARMED,two consecutive closes through touch extreme,,,,,,
usdchf,2026-09-01T04:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
usdchf,2026-09-03T04:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2026-09-03T04:00:00+00:00,0.81204,,,,
usdchf,2026-09-03T12:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
usdchf,2026-09-03T16:00:00+00:00,INVALIDATED,long,ARMED,two consecutive closes through touch extreme,,,,,,
audnzd,2021-01-04T00:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
audnzd,2021-01-04T04:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2021-01-04T04:00:00+00:00,1.07011,,,,
audnzd,2021-01-04T12:00:00+00:00,TRIGGERED,short,ARMED,entry conditions satisfied,,1.07011,2021-01-04T12:00:00+00:00,False,False,True
audnzd,2021-01-11T16:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
audnzd,2021-01-15T12:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2021-01-15T12:00:00+00:00,1.07937,,,,
audnzd,2021-01-21T20:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
audnzd,2021-01-22T00:00:00+00:00,INVALIDATED,long,ARMED,two consecutive closes through touch extreme,,,,,,
audnzd,2021-01-26T04:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
audnzd,2021-01-28T12:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2021-01-28T12:00:00+00:00,1.0674,,,,
audnzd,2021-01-29T12:00:00+00:00,TRIGGERED,short,ARMED,entry conditions satisfied,,1.0674,2021-01-29T12:00:00+00:00,False,False,True
audnzd,2021-02-11T20:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
audnzd,2021-02-16T04:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2021-02-16T04:00:00+00:00,1.07462,,,,
audnzd,2021-02-17T08:00:00+00:00,TRIGGERED,long,ARMED,entry conditions satisfied,,1.07462,2021-02-17T08:00:00+00:00,True,True,False
audnzd,2021-02-26T04:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
audnzd,2021-03-01T08:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2021-03-01T08:00:00+00:00,1.06534,,,,
audnzd,2021-03-01T16:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
audnzd,2021-03-02T00:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
audnzd,2021-03-02T04:00:00+00:00,INVALIDATED,short,ARMED,two consecutive closes through touch extreme,,,,,,
audnzd,2021-03-04T00:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
audnzd,2021-03-04T20:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2021-03-04T20:00:00+00:00,1.07496,,,,
audnzd,2021-03-05T00:00:00+00:00,TRIGGERED,long,ARMED,entry conditions satisfied,,1.07496,2021-03-05T00:00:00+00:00,True,True,False
audnzd,2021-04-14T20:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
audnzd,2021-04-15T00:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2021-04-15T00:00:00+00:00,1.07946,,,,
audnzd,2021-04-16T12:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
audnzd,2021-04-16T16:00:00+00:00,INVALIDATED,short,ARMED,two consecutive closes through touch extreme,,,,,,
audnzd,2021-06-09T08:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
audnzd,2021-06-15T00:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2021-06-15T00:00:00+00:00,1.08004,,,,
audnzd,2021-06-15T04:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
audnzd,2021-06-16T20:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
audnzd,2021-06-17T00:00:00+00:00,INVALIDATED,long,ARMED,two consecutive closes through touch extreme,,,,,,
audnzd,2021-06-24T08:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
audnzd,2021-06-25T16:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2021-06-25T16:00:00+00:00,1.07348,,,,
audnzd,2021-06-29T00:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
audnzd,2021-06-29T04:00:00+00:00,INVALIDATED,short,ARMED,two consecutive closes through touch extreme,,,,,,
audnzd,2021-09-29T12:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
audnzd,2021-10-04T04:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2021-10-04T04:00:00+00:00,1.04735,,,,
audnzd,2021-10-04T08:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
audnzd,2021-10-05T08:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
audnzd,2021-10-06T08:00:00+00:00,TRIGGERED,long,ARMED,entry conditions satisfied,,1.04735,2021-10-06T08:00:00+00:00,True,True,False
audnzd,2021-10-20T16:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
audnzd,2021-10-21T00:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2021-10-21T00:00:00+00:00,1.04389,,,,
audnzd,2021-10-21T16:00:00+00:00,TRIGGERED,short,ARMED,entry conditions satisfied,,1.04389,2021-10-21T16:00:00+00:00,False,False,True
audnzd,2021-10-27T00:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
audnzd,2021-10-27T16:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2021-10-27T16:00:00+00:00,1.04867,,,,
audnzd,2021-10-27T20:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
audnzd,2021-10-28T00:00:00+00:00,INVALIDATED,long,ARMED,two consecutive closes through touch extreme,,,,,,
audnzd,2021-11-02T16:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
audnzd,2021-11-05T04:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2021-11-05T04:00:00+00:00,1.0418,,,,
audnzd,2021-11-05T08:00:00+00:00,TRIGGERED,short,ARMED,entry conditions satisfied,,1.0418,2021-11-05T08:00:00+00:00,False,False,True
audnzd,2021-11-25T00:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
audnzd,2021-11-26T08:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2021-11-26T08:00:00+00:00,1.04701,,,,
audnzd,2021-11-26T12:00:00+00:00,BREACH_TOLERATED,long,ARMED,one close through touch extreme,,,,,,
audnzd,2021-11-26T16:00:00+00:00,INVALIDATED,long,ARMED,two consecutive closes through touch extreme,,,,,,
audnzd,2021-12-03T08:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
audnzd,2021-12-06T08:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2021-12-06T08:00:00+00:00,1.03949,,,,
audnzd,2021-12-06T12:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
audnzd,2021-12-06T16:00:00+00:00,INVALIDATED,short,ARMED,two consecutive closes through touch extreme,,,,,,
audnzd,2021-12-07T08:00:00+00:00,GC,long,SEARCH_TOUCH,new long search,,,,,,
audnzd,2021-12-12T20:00:00+00:00,ARMED,long,ARMED,first EMA20 touch,2021-12-12T20:00:00+00:00,1.05495,,,,
audnzd,2021-12-13T00:00:00+00:00,TRIGGERED,long,ARMED,entry conditions satisfied,,1.05495,2021-12-13T00:00:00+00:00,True,True,False
audnzd,2022-03-09T08:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
audnzd,2022-03-09T12:00:00+00:00,ARMED,short,ARMED,first EMA20 touch,2022-03-09T12:00:00+00:00,1.06944,,,,
audnzd,2022-03-10T04:00:00+00:00,BREACH_TOLERATED,short,ARMED,one close through touch extreme,,,,,,
audnzd,2022-03-10T16:00:00+00:00,REVERSE_CROSS_INVALIDATION,short,ARMED,reverse cross while armed,,,,,,
audnzd,2022-03-11T12:00:00+00:00,DC,short,SEARCH_TOUCH,new short search,,,,,,
audnzd,2022-03-11T16:00:00+00:00,REVERSE_CROSS_INVALIDATION,short,SEARCH_TOUCH,reverse cross before touch,,,,,,
