timeframe,direction,horizon_bars,base_feature,added_feature,disc_n,disc_rate,disc_increment,val_n,val_rate,val_increment,oos_n,oos_rate,oos_increment
h4,bear,1,body_expand,rsi_down1,8391,0.06804910,0.00837530,2189,0.06943810,0.00540376,1475,0.04067797,0.00249181
h4,bear,1,body_expand,rsi_down3,6884,0.06783847,0.00816467,1740,0.07011494,0.00608061,1154,0.05199307,0.01380691
h4,bear,1,body_expand,rsi_cross50_down,2085,0.06235012,0.00267632,543,0.06629834,0.00226401,361,0.03878116,0.00059501
h4,bear,1,body_expand,rsi_cross45_down,1981,0.06865220,0.00897840,497,0.06841046,0.00437613,322,0.02795031,-0.01023585
h4,bear,1,body_expand,macd_cross_down,1289,0.07447634,0.01480254,295,0.08474576,0.02071143,181,0.02209945,-0.01608671
h4,bear,1,body_expand,macd_accel_down,11499,0.06183146,0.00215766,2925,0.06564103,0.00160669,2089,0.04643370,0.00824754
h4,bear,1,body_expand,adx_up3,3646,0.07624794,0.01657414,874,0.07093822,0.00690388,737,0.07191316,0.03372700
h4,bear,1,body_expand,adx_cross25_up,443,0.08577878,0.02610498,100,0.06000000,-0.00403433,81,0.09876543,0.06057927
h4,bear,1,body_expand,di_cross_down,1342,0.06557377,0.00589997,351,0.05413105,-0.00990328,212,0.05188679,0.01370063
h4,bear,1,body_expand,di_spread_down3,6368,0.06626884,0.00659504,1637,0.06719609,0.00316176,1104,0.05434783,0.01616167
h4,bear,1,body_expand,ema20_slope_down3,11154,0.06150260,0.00182880,2729,0.07255405,0.00851971,1900,0.04842105,0.01023490
h4,bear,1,body_expand,price20_cross_down,2383,0.06084767,0.00117387,654,0.07186544,0.00783111,412,0.03640777,-0.00177839
h4,bear,1,body_expand,price200_cross_down,786,0.07124682,0.01157302,196,0.07653061,0.01249628,152,0.04605263,0.00786647
h4,bear,1,body_expand,breakout20_down,1984,0.08014113,0.02046733,451,0.06651885,0.00248451,323,0.09287926,0.05469310
h4,bear,1,body_expand,atr_expand,1867,0.08355651,0.02388271,349,0.08022923,0.01619489,276,0.09782609,0.05963993
h4,bear,1,body_expand,bb_expand,5391,0.07178631,0.01211251,1318,0.07283763,0.00880330,993,0.06948640,0.03130025
h4,bear,3,breakout20_down,trend_bear,2039,0.20794507,0.01149048,354,0.22316384,0.05017277,259,0.12355212,-0.06394788
h4,bear,3,breakout20_down,price20_bear,4118,0.19645459,0.00000000,896,0.17299107,0.00000000,640,0.18750000,0.00000000
h4,bear,3,breakout20_down,price200_bear,3275,0.19725191,0.00079732,663,0.18552036,0.01252929,487,0.19507187,0.00757187
h4,bear,3,breakout20_down,ema20_falling,4118,0.19645459,0.00000000,896,0.17299107,0.00000000,640,0.18750000,0.00000000
h4,bear,3,breakout20_down,ema200_falling,3275,0.19725191,0.00079732,663,0.18552036,0.01252929,487,0.19507187,0.00757187
h4,bear,3,breakout20_down,momentum_bear,3245,0.18058552,-0.01586907,750,0.17466667,0.00167560,474,0.15611814,-0.03138186
h4,bear,3,breakout20_down,rsi40,3930,0.19898219,0.00252760,833,0.17647059,0.00347952,604,0.19205298,0.00455298
h4,bear,3,breakout20_down,macd_bear,3981,0.19819141,0.00173682,885,0.17401130,0.00102023,625,0.19200000,0.00450000
h4,bear,3,breakout20_down,macd_falling,3943,0.19680446,0.00034987,862,0.17633411,0.00334304,608,0.19078947,0.00328947
h4,bear,3,breakout20_down,adx25,2070,0.22125604,0.02480145,395,0.16455696,-0.00843411,355,0.21408451,0.02658451
h4,bear,3,breakout20_down,adx_rising,3665,0.19945430,0.00299971,779,0.18356868,0.01057761,585,0.20000000,0.01250000
h4,bear,3,breakout20_down,di_bear,4066,0.19576980,-0.00068479,885,0.17401130,0.00102023,633,0.18957346,0.00207346
h4,bear,3,breakout20_down,di_strong_bear,3944,0.19675456,0.00029997,843,0.17793594,0.00494487,621,0.19323671,0.00573671
h4,bear,3,breakout20_down,volatility,1855,0.22102426,0.02456967,346,0.22543353,0.05244245,272,0.25735294,0.06985294
h4,bear,3,breakout20_down,bb_bear,4118,0.19645459,0.00000000,896,0.17299107,0.00000000,640,0.18750000,0.00000000
h4,bear,3,breakout20_down,bb_lower,4084,0.19711068,0.00065609,892,0.17376682,0.00077574,639,0.18779343,0.00029343
h4,bear,3,breakout20_down,body_bear,2485,0.20482897,0.00837438,544,0.17463235,0.00164128,393,0.20610687,0.01860687
h4,bear,3,breakout20_down,rsi_down1,2724,0.20117474,0.00472015,626,0.17731629,0.00432522,417,0.23501199,0.04751199
h4,bear,3,breakout20_down,rsi_down3,3128,0.19277494,-0.00367965,720,0.17500000,0.00200893,483,0.20496894,0.01746894
h4,bear,3,breakout20_down,rsi_cross50_down,204,0.22058824,0.02413365,54,0.16666667,-0.00632440,46,,
h4,bear,3,breakout20_down,rsi_cross45_down,567,0.18871252,-0.00774207,144,0.17361111,0.00062004,102,0.23529412,0.04779412
h4,bear,3,breakout20_down,macd_cross_down,351,0.23931624,0.04286165,69,0.21739130,0.04440023,43,,
h4,bear,3,breakout20_down,macd_accel_down,3943,0.19680446,0.00034987,862,0.17633411,0.00334304,608,0.19078947,0.00328947
h4,bear,3,breakout20_down,adx_up3,1596,0.22117794,0.02472336,347,0.19308357,0.02009250,316,0.24367089,0.05617089
h4,bear,3,breakout20_down,adx_cross25_up,223,0.17488789,-0.02156670,54,0.18518519,0.01219411,41,,
h4,bear,3,breakout20_down,di_cross_down,300,0.15333333,-0.04312126,81,0.16049383,-0.01249724,34,,
h4,bear,3,breakout20_down,di_spread_down3,2882,0.19777932,0.00132473,663,0.17496229,0.00197122,451,0.19955654,0.01205654
h4,bear,3,breakout20_down,ema20_slope_down3,4103,0.19595418,-0.00050041,892,0.17264574,-0.00034533,639,0.18779343,0.00029343
h4,bear,3,breakout20_down,price20_cross_down,186,0.22580645,0.02935186,38,,,31,,
h4,bear,3,breakout20_down,price200_cross_down,355,0.21126761,0.01481302,101,0.09900990,-0.07398117,72,0.26388889,0.07638889
h4,bear,3,breakout20_down,atr_expand,778,0.22365039,0.02719580,150,0.20000000,0.02700893,144,0.27777778,0.09027778
h4,bear,3,breakout20_down,bb_expand,2572,0.20528771,0.00883312,550,0.18909091,0.01609984,422,0.22274882,0.03524882
h4,bear,3,breakout20_down,body_expand,1984,0.19153226,-0.00492233,451,0.16629712,-0.00669395,323,0.20123839,0.01373839
h4,bear,3,volatility,trend_bear,8698,0.20188549,0.00706876,1655,0.29788520,0.07671704,1240,0.15967742,-0.01117813
h4,bear,3,volatility,price20_bear,12908,0.20475674,0.00994001,2748,0.24490539,0.02373723,2099,0.21724631,0.04639076
h4,bear,3,volatility,price200_bear,12178,0.19707670,0.00225997,2298,0.26327241,0.04210426,1910,0.19581152,0.02495597
h4,bear,3,volatility,ema20_falling,12908,0.20475674,0.00994001,2748,0.24490539,0.02373723,2099,0.21724631,0.04639076
h4,bear,3,volatility,ema200_falling,12178,0.19707670,0.00225997,2298,0.26327241,0.04210426,1910,0.19581152,0.02495597
h4,bear,3,volatility,momentum_bear,8704,0.20174632,0.00692959,1840,0.25489130,0.03372315,1478,0.21515562,0.04430007
h4,bear,3,volatility,rsi40,6682,0.21490572,0.02008899,1250,0.27040000,0.04923185,1198,0.25626043,0.08540489
h4,bear,3,volatility,macd_bear,12688,0.20145019,0.00663346,2834,0.23641496,0.01524681,2011,0.21929388,0.04843834
h4,bear,3,volatility,macd_falling,12258,0.20068527,0.00586854,2647,0.23422743,0.01305927,1838,0.15995647,-0.01089907
h4,bear,3,volatility,adx25,13559,0.22250903,0.02769231,2791,0.25008957,0.02892142,2339,0.19410004,0.02324450
h4,bear,3,volatility,adx_rising,12036,0.19574610,0.00092937,2669,0.23004871,0.00888055,2084,0.20441459,0.03355904
h4,bear,3,volatility,di_bear,13851,0.20294564,0.00812891,2927,0.24803553,0.02686738,2415,0.21904762,0.04819207
h4,bear,3,volatility,di_strong_bear,10790,0.20861909,0.01380236,2284,0.25963222,0.03846407,2039,0.23197646,0.06112091
h4,bear,3,volatility,bb_bear,12893,0.20390910,0.00909237,2770,0.24332130,0.02215314,2066,0.22216844,0.05131289
h4,bear,3,volatility,bb_lower,6181,0.21323410,0.01841738,1287,0.24242424,0.02125609,956,0.24686192,0.07600638
h4,bear,3,volatility,body_bear,4193,0.20748867,0.01267194,840,0.24642857,0.02526042,613,0.17292007,0.00206452
h4,bear,3,volatility,rsi_down1,5835,0.19657241,0.00175568,1277,0.23335944,0.01219128,882,0.16099773,-0.00985781
h4,bear,3,volatility,rsi_down3,7068,0.20019808,0.00538135,1496,0.24131016,0.02014201,1021,0.18119491,0.01033936
h4,bear,3,volatility,rsi_cross50_down,1425,0.19298246,-0.00183427,305,0.25573770,0.03456955,195,0.13846154,-0.03239401
h4,bear,3,volatility,rsi_cross45_down,1440,0.19513889,0.00032216,330,0.22727273,0.00610457,202,0.12871287,-0.04214268
h4,bear,3,volatility,macd_cross_down,1028,0.19941634,0.00459961,208,0.29326923,0.07210108,128,0.16406250,-0.00679305
h4,bear,3,volatility,macd_accel_down,12258,0.20068527,0.00586854,2647,0.23422743,0.01305927,1838,0.15995647,-0.01089907
h4,bear,3,volatility,adx_up3,5205,0.21786744,0.02305071,1109,0.24346258,0.02229442,1092,0.25915751,0.08830196
h4,bear,3,volatility,adx_cross25_up,529,0.19659735,0.00178062,117,0.25641026,0.03524210,95,0.24210526,0.07124972
h4,bear,3,volatility,di_cross_down,1141,0.18492550,-0.00989122,250,0.22400000,0.00283185,138,0.13768116,-0.03317439
h4,bear,3,volatility,di_spread_down3,7332,0.19817239,0.00335567,1562,0.23559539,0.01442724,1099,0.18653321,0.01567766
h4,bear,3,volatility,ema20_slope_down3,12964,0.20379512,0.00897840,2778,0.24298056,0.02181241,2131,0.21445331,0.04359776
h4,bear,3,volatility,price20_cross_down,1596,0.18609023,-0.00872650,359,0.23955432,0.01838616,215,0.14418605,-0.02666950
h4,bear,3,volatility,price200_cross_down,636,0.19025157,-0.00456516,140,0.22142857,0.00026042,108,0.16666667,-0.00418888
h4,bear,3,volatility,breakout20_down,1855,0.22102426,0.02620753,346,0.22543353,0.00426537,272,0.25735294,0.08649739
h4,bear,3,volatility,atr_expand,2864,0.21508380,0.02026707,605,0.21322314,-0.00794501,491,0.25865580,0.08780026
h4,bear,3,volatility,bb_expand,7176,0.20638239,0.01156566,1540,0.21753247,-0.00363569,1214,0.20757825,0.03672271
h4,bear,3,volatility,body_expand,7611,0.19261595,-0.00220078,1669,0.22708209,0.00591393,1204,0.15780731,-0.01304824
h4,bear,3,atr_expand,trend_bear,1578,0.19645120,0.00462281,326,0.20552147,0.02254275,207,0.15458937,-0.06432955
h4,bear,3,atr_expand,price20_bear,2595,0.20886320,0.01703480,493,0.17444219,-0.00853653,429,0.28438228,0.06546337
h4,bear,3,atr_expand,price200_bear,2286,0.19553806,0.00370966,486,0.17078189,-0.01219683,365,0.25479452,0.03587560
h4,bear,3,atr_expand,ema20_falling,2595,0.20886320,0.01703480,493,0.17444219,-0.00853653,429,0.28438228,0.06546337
h4,bear,3,atr_expand,ema200_falling,2286,0.19553806,0.00370966,486,0.17078189,-0.01219683,365,0.25479452,0.03587560
h4,bear,3,atr_expand,momentum_bear,1730,0.20520231,0.01337392,334,0.17664671,-0.00633202,272,0.25735294,0.03843402
h4,bear,3,atr_expand,rsi40,1581,0.22454143,0.03271303,317,0.19242902,0.00945030,298,0.31208054,0.09316162
h4,bear,3,atr_expand,macd_bear,2630,0.21140684,0.01957845,500,0.19200000,0.00902128,431,0.28770302,0.06878410
h4,bear,3,atr_expand,macd_falling,2587,0.20834944,0.01652104,479,0.18580376,0.00282503,433,0.26789838,0.04897946
h4,bear,3,atr_expand,adx25,2444,0.22299509,0.03116669,473,0.19238901,0.00941028,347,0.26512968,0.04621076
h4,bear,3,atr_expand,adx_rising,3127,0.19827311,0.00644471,620,0.19032258,0.00734386,565,0.23893805,0.02001913
h4,bear,3,atr_expand,di_bear,2674,0.20718025,0.01535186,506,0.16600791,-0.01697082,458,0.28820961,0.06929069
h4,bear,3,atr_expand,di_strong_bear,2257,0.21798848,0.02616008,431,0.18097448,-0.00200425,421,0.28741093,0.06849201
h4,bear,3,atr_expand,volatility,2864,0.21508380,0.02325540,605,0.21322314,0.03024442,491,0.25865580,0.03973689
h4,bear,3,atr_expand,bb_bear,2608,0.20590491,0.01407651,491,0.17107943,-0.01189929,429,0.28904429,0.07012537
h4,bear,3,atr_expand,bb_lower,1846,0.22210184,0.03027345,347,0.17867435,-0.00430437,334,0.30838323,0.08946431
h4,bear,3,atr_expand,body_bear,1132,0.19522968,0.00340129,190,0.16842105,-0.01455767,192,0.19791667,-0.02100225
h4,bear,3,atr_expand,rsi_down1,1679,0.19416319,0.00233480,325,0.19692308,0.01394435,264,0.22727273,0.00835381
h4,bear,3,atr_expand,rsi_down3,2211,0.21573948,0.02391109,399,0.19799499,0.01501626,394,0.27664975,0.05773083
h4,bear,3,atr_expand,rsi_cross50_down,493,0.19472617,0.00289777,74,0.17567568,-0.00730305,68,0.19117647,-0.02774245
h4,bear,3,atr_expand,rsi_cross45_down,491,0.21995927,0.02813087,84,0.17857143,-0.00440729,76,0.22368421,0.00476529
h4,bear,3,atr_expand,macd_cross_down,354,0.24576271,0.05393432,57,0.24561404,0.06263531,44,,
h4,bear,3,atr_expand,macd_accel_down,2587,0.20834944,0.01652104,479,0.18580376,0.00282503,433,0.26789838,0.04897946
h4,bear,3,atr_expand,adx_up3,1626,0.22140221,0.02957382,337,0.22551929,0.04254056,330,0.28484848,0.06592957
h4,bear,3,atr_expand,adx_cross25_up,196,0.20918367,0.01735528,38,,,38,,
h4,bear,3,atr_expand,di_cross_down,370,0.18378378,-0.00804461,58,0.22413793,0.04115921,40,,
h4,bear,3,atr_expand,di_spread_down3,2256,0.21409574,0.02226735,408,0.18872549,0.00574677,408,0.27696078,0.05804187
h4,bear,3,atr_expand,ema20_slope_down3,2514,0.20962609,0.01779770,494,0.17611336,-0.00686536,412,0.28883495,0.06991603
h4,bear,3,atr_expand,price20_cross_down,531,0.20338983,0.01156143,80,0.16250000,-0.02047872,69,0.18840580,-0.03051312
h4,bear,3,atr_expand,price200_cross_down,235,0.23829787,0.04646948,61,0.13114754,-0.05183118,43,,
h4,bear,3,atr_expand,breakout20_down,778,0.22365039,0.03182199,150,0.20000000,0.01702128,144,0.27777778,0.05885886
h4,bear,3,atr_expand,bb_expand,2638,0.21304018,0.02121179,511,0.20547945,0.02250073,470,0.24468085,0.02576193
h4,bear,3,atr_expand,body_expand,1867,0.19014462,-0.00168378,349,0.16618911,-0.01678961,276,0.22101449,0.00209557
h4,bear,3,adx_up3,trend_bear,4413,0.17969635,-0.00663082,933,0.19721329,0.02180697,638,0.18338558,0.00460595
h4,bear,3,adx_up3,price20_bear,7370,0.18236092,-0.00396625,1683,0.17706477,0.00165845,1492,0.21514745,0.03636782
h4,bear,3,adx_up3,price200_bear,6667,0.18509075,-0.00123643,1517,0.17996045,0.00455413,1266,0.22432859,0.04554896
h4,bear,3,adx_up3,ema20_falling,7370,0.18236092,-0.00396625,1683,0.17706477,0.00165845,1492,0.21514745,0.03636782
h4,bear,3,adx_up3,ema200_falling,6667,0.18509075,-0.00123643,1517,0.17996045,0.00455413,1266,0.22432859,0.04554896
h4,bear,3,adx_up3,momentum_bear,5660,0.17296820,-0.01335898,1353,0.18477458,0.00936826,1135,0.21057269,0.03179305
h4,bear,3,adx_up3,rsi40,6336,0.18560606,-0.00072112,1392,0.18821839,0.01281207,1227,0.22575387,0.04697424
h4,bear,3,adx_up3,macd_bear,7385,0.18104265,-0.00528452,1694,0.18063754,0.00523123,1497,0.21309285,0.03431322
h4,bear,3,adx_up3,macd_falling,6695,0.20343540,0.01710822,1643,0.18746196,0.01205564,1268,0.18769716,0.00891753
h4,bear,3,adx_up3,adx25,9215,0.19457406,0.00824689,2052,0.18372320,0.00831688,1731,0.18601964,0.00724001
h4,bear,3,adx_up3,adx_rising,13438,0.18596517,-0.00036200,3227,0.17384568,-0.00156064,2553,0.17900509,0.00022546
h4,bear,3,adx_up3,di_bear,7425,0.18195286,-0.00437431,1692,0.17671395,0.00130763,1528,0.21400524,0.03522560
h4,bear,3,adx_up3,di_strong_bear,7423,0.18200189,-0.00432529,1692,0.17671395,0.00130763,1527,0.21349050,0.03471087
h4,bear,3,adx_up3,volatility,5205,0.21786744,0.03154026,1109,0.24346258,0.06805626,1092,0.25915751,0.08037787
h4,bear,3,adx_up3,bb_bear,7372,0.18231145,-0.00401573,1691,0.17681845,0.00141213,1505,0.21594684,0.03716721
h4,bear,3,adx_up3,bb_lower,5825,0.18918455,0.00285737,1341,0.18344519,0.00803887,1120,0.21071429,0.03193465
h4,bear,3,adx_up3,body_bear,2018,0.21506442,0.02873724,426,0.19953052,0.02412420,402,0.20646766,0.02768803
h4,bear,3,adx_up3,rsi_down1,2552,0.21355799,0.02723082,624,0.19871795,0.02331163,508,0.22244094,0.04366131
h4,bear,3,adx_up3,rsi_down3,3312,0.21105072,0.02472355,796,0.19346734,0.01806102,687,0.21834061,0.03956098
h4,bear,3,adx_up3,rsi_cross50_down,47,,,11,,,22,,
h4,bear,3,adx_up3,rsi_cross45_down,113,0.24778761,0.06146043,37,,,46,,
h4,bear,3,adx_up3,macd_cross_down,85,0.24705882,0.06073165,24,,,16,,
h4,bear,3,adx_up3,macd_accel_down,6695,0.20343540,0.01710822,1643,0.18746196,0.01205564,1268,0.18769716,0.00891753
h4,bear,3,adx_up3,adx_cross25_up,927,0.17583603,-0.01049115,223,0.20179372,0.02638740,172,0.18023256,0.00145292
h4,bear,3,adx_up3,di_cross_down,13,,,1,,,4,,
h4,bear,3,adx_up3,di_spread_down3,3480,0.21120690,0.02487972,826,0.17433414,-0.00107218,710,0.22394366,0.04516403
h4,bear,3,adx_up3,ema20_slope_down3,7391,0.18224868,-0.00407850,1693,0.17601890,0.00061258,1506,0.21646746,0.03768783
h4,bear,3,adx_up3,price20_cross_down,52,0.25000000,0.06367282,12,,,20,,
h4,bear,3,adx_up3,price200_cross_down,223,0.23766816,0.05134099,49,,,58,0.25862069,0.07984105
h4,bear,3,adx_up3,breakout20_down,1596,0.22117794,0.03485077,347,0.19308357,0.01767726,316,0.24367089,0.06489125
h4,bear,3,adx_up3,atr_expand,1626,0.22140221,0.03507504,337,0.22551929,0.05011297,330,0.28484848,0.10606885
h4,bear,3,adx_up3,bb_expand,8301,0.19744609,0.01111891,1996,0.19088176,0.01547545,1574,0.18614994,0.00737030
h4,bear,3,adx_up3,body_expand,3646,0.18897422,0.00264704,874,0.18878719,0.01338087,737,0.18317503,0.00439540
h4,bear,3,bb_expand,trend_bear,6077,0.17985848,-0.00460596,1169,0.21642429,0.04126790,864,0.12731481,-0.02599634
h4,bear,3,bb_expand,price20_bear,9032,0.18567316,0.00120872,2059,0.19621175,0.02105536,1487,0.19098857,0.03767741
h4,bear,3,bb_expand,price200_bear,8696,0.18123275,-0.00323169,1814,0.19570011,0.02054372,1372,0.18804665,0.03473549
h4,bear,3,bb_expand,ema20_falling,9032,0.18567316,0.00120872,2059,0.19621175,0.02105536,1487,0.19098857,0.03767741
h4,bear,3,bb_expand,ema200_falling,8696,0.18123275,-0.00323169,1814,0.19570011,0.02054372,1372,0.18804665,0.03473549
h4,bear,3,bb_expand,momentum_bear,7450,0.17744966,-0.00701478,1720,0.19709302,0.02193663,1186,0.18634064,0.03302948
h4,bear,3,bb_expand,rsi40,7182,0.18615984,0.00169540,1557,0.19910083,0.02394445,1168,0.20034247,0.04703131
h4,bear,3,bb_expand,macd_bear,9008,0.18605684,0.00159240,2086,0.19606903,0.02091264,1515,0.19009901,0.03678785
h4,bear,3,bb_expand,macd_falling,9156,0.19309742,0.00863298,2177,0.18144235,0.00628596,1574,0.17026684,0.01695568
h4,bear,3,bb_expand,adx25,8825,0.20147309,0.01700865,1909,0.18648507,0.01132868,1557,0.16249197,0.00918081
h4,bear,3,bb_expand,adx_rising,14616,0.18609743,0.00163299,3466,0.18291979,0.00776340,2564,0.16692668,0.01361552
h4,bear,3,bb_expand,di_bear,9262,0.18365364,-0.00081080,2179,0.18678293,0.01162654,1597,0.19035692,0.03704576
h4,bear,3,bb_expand,di_strong_bear,8481,0.18677043,0.00230599,1969,0.19045201,0.01529562,1482,0.19568151,0.04237035
h4,bear,3,bb_expand,volatility,7176,0.20638239,0.02191795,1540,0.21753247,0.04237608,1214,0.20757825,0.05426710
h4,bear,3,bb_expand,bb_bear,9028,0.18575543,0.00129099,2060,0.19757282,0.02241643,1491,0.19181757,0.03850641
h4,bear,3,bb_expand,bb_lower,7974,0.18635566,0.00189122,1815,0.18953168,0.01437529,1323,0.19047619,0.03716503
h4,bear,3,bb_expand,body_bear,3071,0.20123738,0.01677294,662,0.18731118,0.01215479,535,0.17757009,0.02425894
h4,bear,3,bb_expand,rsi_down1,4019,0.19781040,0.01334596,954,0.18343816,0.00828177,741,0.19028340,0.03697224
h4,bear,3,bb_expand,rsi_down3,5083,0.19417667,0.00971223,1169,0.17365269,-0.00150370,867,0.19953864,0.04622748
h4,bear,3,bb_expand,rsi_cross50_down,308,0.20454545,0.02008101,56,0.21428571,0.03912932,50,0.14000000,-0.01331116
h4,bear,3,bb_expand,rsi_cross45_down,494,0.20242915,0.01796471,117,0.21367521,0.03851882,106,0.20754717,0.05423601
h4,bear,3,bb_expand,macd_cross_down,299,0.21404682,0.02958238,50,0.22000000,0.04484361,33,,
h4,bear,3,bb_expand,macd_accel_down,9156,0.19309742,0.00863298,2177,0.18144235,0.00628596,1574,0.17026684,0.01695568
h4,bear,3,bb_expand,adx_up3,8301,0.19744609,0.01298165,1996,0.19088176,0.01572537,1574,0.18614994,0.03283878
h4,bear,3,bb_expand,adx_cross25_up,908,0.17841410,-0.00605034,205,0.21463415,0.03947776,161,0.21118012,0.05786897
h4,bear,3,bb_expand,di_cross_down,390,0.15897436,-0.02549008,84,0.13095238,-0.04420401,58,0.13793103,-0.01538012
h4,bear,3,bb_expand,di_spread_down3,5308,0.19046722,0.00600278,1235,0.15627530,-0.01888109,903,0.20044297,0.04713181
h4,bear,3,bb_expand,ema20_slope_down3,8994,0.18534579,0.00088135,2062,0.19883608,0.02367969,1490,0.19194631,0.03863515
h4,bear,3,bb_expand,price20_cross_down,288,0.20833333,0.02386889,54,0.20370370,0.02854731,42,,
h4,bear,3,bb_expand,price200_cross_down,435,0.19540230,0.01093786,112,0.12500000,-0.05015639,94,0.24468085,0.09136969
h4,bear,3,bb_expand,breakout20_down,2572,0.20528771,0.02082327,550,0.18909091,0.01393452,422,0.22274882,0.06943766
h4,bear,3,bb_expand,atr_expand,2638,0.21304018,0.02857574,511,0.20547945,0.03032306,470,0.24468085,0.09136969
h4,bear,3,bb_expand,body_expand,5391,0.18234094,-0.00212350,1318,0.17905918,0.00390279,993,0.16213494,0.00882379
h4,bear,6,atr_expand,trend_bear,1578,0.36058302,-0.00203190,326,0.32208589,0.00293695,207,0.27053140,-0.06190103
h4,bear,6,atr_expand,price20_bear,2595,0.36840077,0.00578586,493,0.31440162,-0.00474731,429,0.40792541,0.07549298
h4,bear,6,atr_expand,price200_bear,2286,0.36351706,0.00090215,486,0.27983539,-0.03931355,365,0.38904110,0.05660866
h4,bear,6,atr_expand,ema20_falling,2595,0.36840077,0.00578586,493,0.31440162,-0.00474731,429,0.40792541,0.07549298
