timeframe,period,from_target,to_target,conditions,samples,continuation_rate,unconditional_rate,lift,wilson95_lower,post_target_mfe_pips_mean,post_target_mae_pips_mean
h4,discovery,150,200,atr_expand+structure_bull_transition+strong_close_bull+mtf_volatility,173,0.82080925,0.54280355,1.51216633,0.75688819,133.01965318,-47.98959538
h4,validation,150,200,atr_expand+structure_bull_transition+strong_close_bull+mtf_volatility,49,0.67346939,0.54139290,1.24395681,0.53379205,125.90408163,-121.87346939
h4,oos,150,200,atr_expand+structure_bull_transition+strong_close_bull+mtf_volatility,29,0.72413793,0.40000000,1.81034483,0.54282868,76.99655172,-32.15517241
h4,discovery,150,200,atr_expand+strong_close_bull+mtf_volatility+cross_group_return_up,141,0.81560284,0.54280355,1.50257463,0.74352370,132.99290780,-64.87943262
h4,validation,150,200,atr_expand+strong_close_bull+mtf_volatility+cross_group_return_up,21,0.76190476,0.54139290,1.40730467,0.54908826,111.26666667,-29.11904762
h4,oos,150,200,atr_expand+strong_close_bull+mtf_volatility+cross_group_return_up,29,0.72413793,0.40000000,1.81034483,0.54282868,76.99655172,-32.15517241
h4,discovery,150,200,atr_expand+close_near_high+mtf_volatility,238,0.81512605,0.54280355,1.50169625,0.76093989,132.48361345,-73.15084034
h4,validation,150,200,atr_expand+close_near_high+mtf_volatility,63,0.69841270,0.54139290,1.29002928,0.57639628,128.09523810,-86.92222222
h4,oos,150,200,atr_expand+close_near_high+mtf_volatility,29,0.72413793,0.40000000,1.81034483,0.54282868,76.99655172,-32.15517241
h4,discovery,150,200,macd_accel_up+atr_expand+close_near_high+mtf_volatility,237,0.81434599,0.54280355,1.50025916,0.75997031,132.64135021,-72.81772152
h4,validation,150,200,macd_accel_up+atr_expand+close_near_high+mtf_volatility,63,0.69841270,0.54139290,1.29002928,0.57639628,128.09523810,-86.92222222
h4,oos,150,200,macd_accel_up+atr_expand+close_near_high+mtf_volatility,29,0.72413793,0.40000000,1.81034483,0.54282868,76.99655172,-32.15517241
h4,discovery,150,200,adx25+atr_expand+strong_close_bull,447,0.81431767,0.54280355,1.50020699,0.77564600,131.25190157,-70.50671141
h4,validation,150,200,adx25+atr_expand+strong_close_bull,85,0.78823529,0.54139290,1.45593946,0.68990666,157.85764706,-39.64235294
h4,oos,150,200,adx25+atr_expand+strong_close_bull,20,0.50000000,0.40000000,1.25000000,0.29929801,54.89500000,-54.23500000
h4,discovery,150,200,di_strong_bull+atr_expand+close_near_high+mtf_volatility,209,0.80861244,0.54280355,1.48969631,0.74989951,123.19330144,-69.98038278
h4,validation,150,200,di_strong_bull+atr_expand+close_near_high+mtf_volatility,52,0.73076923,0.54139290,1.34979462,0.59747780,139.85576923,-53.54230769
h4,oos,150,200,di_strong_bull+atr_expand+close_near_high+mtf_volatility,29,0.72413793,0.40000000,1.81034483,0.54282868,76.99655172,-32.15517241
h4,discovery,150,200,sma_stack_bull+atr_expand+strong_close_bull+mtf_trend_bull,210,0.80476190,0.54280355,1.48260252,0.74587846,147.86142857,-71.86523810
h4,validation,150,200,sma_stack_bull+atr_expand+strong_close_bull+mtf_trend_bull,46,0.76086957,0.54139290,1.40539257,0.62064861,78.57826087,-27.28913043
h4,oos,150,200,sma_stack_bull+atr_expand+strong_close_bull+mtf_trend_bull,19,0.89473684,0.40000000,2.23684211,0.68605917,103.82631579,18.86842105
h4,discovery,150,200,atr_expand+horizontal_break_up+close_near_high+mtf_volatility,132,0.80303030,0.54280355,1.47941241,0.72703394,134.66287879,-52.70757576
h4,validation,150,200,atr_expand+horizontal_break_up+close_near_high+mtf_volatility,24,0.66666667,0.54139290,1.23139159,0.46706317,102.12500000,-1.68333333
h4,oos,150,200,atr_expand+horizontal_break_up+close_near_high+mtf_volatility,29,0.72413793,0.40000000,1.81034483,0.54282868,76.99655172,-32.15517241
h4,discovery,150,200,atr_expand+strong_close_bull+mtf_trend_bull+cross_group_bull,137,0.80291971,0.54280355,1.47920866,0.72844382,134.36569343,-59.04817518
h4,validation,150,200,atr_expand+strong_close_bull+mtf_trend_bull+cross_group_bull,100,0.83000000,0.54139290,1.53308252,0.74451995,125.00500000,10.43400000
h4,oos,150,200,atr_expand+strong_close_bull+mtf_trend_bull+cross_group_bull,27,0.66666667,0.40000000,1.66666667,0.47824761,85.66666667,-0.59259259
h4,discovery,150,200,adx25+atr_expand+close_near_high+mtf_trend_bull,218,0.80275229,0.54280355,1.47890024,0.74488510,147.98944954,-77.33119266
h4,validation,150,200,adx25+atr_expand+close_near_high+mtf_trend_bull,52,0.71153846,0.54139290,1.31427371,0.57727212,164.84423077,34.59615385
h4,oos,150,200,adx25+atr_expand+close_near_high+mtf_trend_bull,4,0.25000000,0.40000000,0.62500000,0.04558726,41.00000000,-39.05000000
h4,discovery,150,200,atr_expand+breakout20_up+close_near_high+mtf_volatility,192,0.80208333,0.54280355,1.47766782,0.74004260,125.63489583,-67.49166667
h4,validation,150,200,atr_expand+breakout20_up+close_near_high+mtf_volatility,36,0.75000000,0.54139290,1.38531553,0.58929546,124.69722222,-17.77500000
h4,oos,150,200,atr_expand+breakout20_up+close_near_high+mtf_volatility,29,0.72413793,0.40000000,1.81034483,0.54282868,76.99655172,-32.15517241
h4,discovery,150,200,adx25+atr_expand+breakout20_up+strong_close_bull,404,0.80198020,0.54280355,1.47747781,0.76035566,128.38960396,-64.61237624
h4,validation,150,200,adx25+atr_expand+breakout20_up+strong_close_bull,56,0.96428571,0.54139290,1.78111997,0.87881220,196.29107143,35.27321429
h4,oos,150,200,adx25+atr_expand+breakout20_up+strong_close_bull,20,0.50000000,0.40000000,1.25000000,0.29929801,54.89500000,-54.23500000
h4,discovery,150,200,adx25+atr_expand+close_near_high,505,0.80000000,0.54280355,1.47382972,0.76290649,128.59762376,-70.03683168
h4,validation,150,200,adx25+atr_expand+close_near_high,115,0.66086957,0.54139290,1.22068383,0.57039603,126.88000000,-64.90869565
h4,oos,150,200,adx25+atr_expand+close_near_high,24,0.41666667,0.40000000,1.04166667,0.24467603,47.92916667,-58.59583333
h4,discovery,150,200,di_strong_bull+atr_expand+strong_close_bull+mtf_trend_bull,280,0.80000000,0.54280355,1.47382972,0.74922909,142.42357143,-56.89000000
h4,validation,150,200,di_strong_bull+atr_expand+strong_close_bull+mtf_trend_bull,111,0.84684685,0.54139290,1.56420012,0.76836433,123.37207207,3.45135135
h4,oos,150,200,di_strong_bull+atr_expand+strong_close_bull+mtf_trend_bull,30,0.63333333,0.40000000,1.58333333,0.45513564,81.80333333,-4.47000000
h4,discovery,150,200,adx25+atr_expand+structure_bull_transition+strong_close_bull,352,0.79545455,0.54280355,1.46545569,0.75023334,127.28579545,-73.21363636
h4,validation,150,200,adx25+atr_expand+structure_bull_transition+strong_close_bull,85,0.78823529,0.54139290,1.45593946,0.68990666,157.85764706,-39.64235294
h4,oos,150,200,adx25+atr_expand+structure_bull_transition+strong_close_bull,18,0.55555556,0.40000000,1.38888889,0.33716416,57.65000000,-56.19444444
h4,discovery,150,200,adx25+atr_expand+breakout20_up+close_near_high,455,0.79340659,0.54280355,1.46168277,0.75382439,125.90659341,-63.83912088
h4,validation,150,200,adx25+atr_expand+breakout20_up+close_near_high,75,0.84000000,0.54139290,1.55155340,0.74083292,158.17866667,-18.51200000
h4,oos,150,200,adx25+atr_expand+breakout20_up+close_near_high,24,0.41666667,0.40000000,1.04166667,0.24467603,47.92916667,-58.59583333
h4,discovery,150,200,atr_expand+structure_bull_transition+close_near_high+mtf_volatility,187,0.78609626,0.54280355,1.44821503,0.72187508,127.07967914,-58.77379679
h4,validation,150,200,atr_expand+structure_bull_transition+close_near_high+mtf_volatility,52,0.63461538,0.54139290,1.17219007,0.49871678,120.43846154,-118.31730769
h4,oos,150,200,atr_expand+structure_bull_transition+close_near_high+mtf_volatility,29,0.72413793,0.40000000,1.81034483,0.54282868,76.99655172,-32.15517241
h4,discovery,150,200,price200_bull+atr_expand+strong_close_bull+mtf_trend_bull,293,0.78498294,0.54280355,1.44616397,0.73441356,140.03412969,-64.63890785
h4,validation,150,200,price200_bull+atr_expand+strong_close_bull+mtf_trend_bull,112,0.84821429,0.54139290,1.56672590,0.77031376,123.13660714,3.46517857
h4,oos,150,200,price200_bull+atr_expand+strong_close_bull+mtf_trend_bull,30,0.63333333,0.40000000,1.58333333,0.45513564,81.80333333,-4.47000000
h4,discovery,150,200,ema200_rising+atr_expand+strong_close_bull+mtf_trend_bull,293,0.78498294,0.54280355,1.44616397,0.73441356,140.03412969,-64.63890785
h4,validation,150,200,ema200_rising+atr_expand+strong_close_bull+mtf_trend_bull,112,0.84821429,0.54139290,1.56672590,0.77031376,123.13660714,3.46517857
h4,oos,150,200,ema200_rising+atr_expand+strong_close_bull+mtf_trend_bull,30,0.63333333,0.40000000,1.58333333,0.45513564,81.80333333,-4.47000000
h4,discovery,150,200,adx25+atr_expand+horizontal_break_up+strong_close_bull,249,0.78313253,0.54280355,1.44275500,0.72785195,132.14257028,-53.98795181
h4,validation,150,200,adx25+atr_expand+horizontal_break_up+strong_close_bull,32,0.96875000,0.54139290,1.78936590,0.84255736,215.80937500,55.00312500
h4,oos,150,200,adx25+atr_expand+horizontal_break_up+strong_close_bull,13,0.76923077,0.40000000,1.92307692,0.49743624,66.88461538,-59.70769231
h4,discovery,150,200,atr_expand+strong_close_bull+mtf_trend_bull,295,0.78305085,0.54280355,1.44260451,0.73254031,139.34711864,-64.68610169
h4,validation,150,200,atr_expand+strong_close_bull+mtf_trend_bull,112,0.84821429,0.54139290,1.56672590,0.77031376,123.13660714,3.46517857
h4,oos,150,200,atr_expand+strong_close_bull+mtf_trend_bull,30,0.63333333,0.40000000,1.58333333,0.45513564,81.80333333,-4.47000000
h4,discovery,150,200,atr_expand+close_near_high+mtf_trend_bull+cross_group_return_up,216,0.78240741,0.54280355,1.44141911,0.72270781,129.47546296,-60.69166667
h4,validation,150,200,atr_expand+close_near_high+mtf_trend_bull+cross_group_return_up,128,0.81250000,0.54139290,1.50075850,0.73615082,120.96796875,0.66171875
h4,oos,150,200,atr_expand+close_near_high+mtf_trend_bull+cross_group_return_up,29,0.65517241,0.40000000,1.63793103,0.47345104,83.33793103,-3.41379310
h4,discovery,150,200,macd_accel_up+atr_expand+strong_close_bull+mtf_trend_bull,294,0.78231293,0.54280355,1.44124505,0.73166406,139.49761905,-64.38877551
h4,validation,150,200,macd_accel_up+atr_expand+strong_close_bull+mtf_trend_bull,112,0.84821429,0.54139290,1.56672590,0.77031376,123.13660714,3.46517857
h4,oos,150,200,macd_accel_up+atr_expand+strong_close_bull+mtf_trend_bull,30,0.63333333,0.40000000,1.58333333,0.45513564,81.80333333,-4.47000000
h4,discovery,150,200,adx25+atr_expand+structure_bull_transition+close_near_high,408,0.77941176,0.54280355,1.43590028,0.73667496,124.24558824,-71.78480392
h4,validation,150,200,adx25+atr_expand+structure_bull_transition+close_near_high,106,0.71698113,0.54139290,1.32432680,0.62481003,135.30377358,-65.92547170
h4,oos,150,200,adx25+atr_expand+structure_bull_transition+close_near_high,18,0.55555556,0.40000000,1.38888889,0.33716416,57.65000000,-56.19444444
h4,discovery,150,200,atr_expand+close_near_high+mtf_volatility+cross_group_return_up,154,0.77922078,0.54280355,1.43554843,0.70736305,124.73636364,-75.99870130
h4,validation,150,200,atr_expand+close_near_high+mtf_volatility+cross_group_return_up,24,0.66666667,0.54139290,1.23139159,0.46706317,101.25416667,-33.00833333
h4,oos,150,200,atr_expand+close_near_high+mtf_volatility+cross_group_return_up,29,0.72413793,0.40000000,1.81034483,0.54282868,76.99655172,-32.15517241
h4,discovery,150,200,sma_stack_bull+adx25+atr_expand+strong_close_bull,172,0.77906977,0.54280355,1.43527022,0.71135069,153.64186047,-73.02732558
h4,validation,150,200,sma_stack_bull+adx25+atr_expand+strong_close_bull,4,0.75000000,0.54139290,1.38531553,0.30064184,71.22500000,-13.60000000
h4,oos,150,200,sma_stack_bull+adx25+atr_expand+strong_close_bull,2,0.50000000,0.40000000,1.25000000,0.09453121,51.90000000,-41.50000000
h4,discovery,150,200,price200_bull+adx25+atr_expand+strong_close_bull,334,0.77544910,0.54280355,1.42859992,0.72771051,116.84850299,-64.10149701
h4,validation,150,200,price200_bull+adx25+atr_expand+strong_close_bull,45,0.97777778,0.54139290,1.80604099,0.88433318,201.13777778,57.32888889
h4,oos,150,200,price200_bull+adx25+atr_expand+strong_close_bull,13,0.23076923,0.40000000,0.57692308,0.08179529,38.15384615,-46.39230769
h4,discovery,150,200,ema200_rising+adx25+atr_expand+strong_close_bull,334,0.77544910,0.54280355,1.42859992,0.72771051,116.84850299,-64.10149701
h4,validation,150,200,ema200_rising+adx25+atr_expand+strong_close_bull,45,0.97777778,0.54139290,1.80604099,0.88433318,201.13777778,57.32888889
h4,oos,150,200,ema200_rising+adx25+atr_expand+strong_close_bull,13,0.23076923,0.40000000,0.57692308,0.08179529,38.15384615,-46.39230769
h4,discovery,150,200,adx25+atr_expand+impulse_bull+mtf_volatility,236,0.77542373,0.54280355,1.42855317,0.71801586,114.06737288,-98.12881356
h4,validation,150,200,adx25+atr_expand+impulse_bull+mtf_volatility,74,0.62162162,0.54139290,1.14818945,0.50771459,100.30675676,-120.99324324
h4,oos,150,200,adx25+atr_expand+impulse_bull+mtf_volatility,30,0.26666667,0.40000000,0.66666667,0.14182663,30.64000000,-92.25333333
h4,discovery,150,200,atr_expand+horizontal_break_up+strong_close_bull+mtf_trend_bull,236,0.77542373,0.54280355,1.42855317,0.71801586,151.53601695,-57.10635593
h4,validation,150,200,atr_expand+horizontal_break_up+strong_close_bull+mtf_trend_bull,92,0.84782609,0.54139290,1.56600886,0.76063487,122.81413043,5.38478261
h4,oos,150,200,atr_expand+horizontal_break_up+strong_close_bull+mtf_trend_bull,30,0.63333333,0.40000000,1.58333333,0.45513564,81.80333333,-4.47000000
h4,discovery,150,200,atr_expand+breakout20_up+strong_close_bull+mtf_trend_bull,265,0.77358491,0.54280355,1.42516553,0.71949591,143.30188679,-54.76716981
h4,validation,150,200,atr_expand+breakout20_up+strong_close_bull+mtf_trend_bull,106,0.84905660,0.54139290,1.56828174,0.76879685,126.41886792,11.51037736
h4,oos,150,200,atr_expand+breakout20_up+strong_close_bull+mtf_trend_bull,30,0.63333333,0.40000000,1.58333333,0.45513564,81.80333333,-4.47000000
h4,discovery,150,200,sma_stack_bull+atr_expand+close_near_high+mtf_trend_bull,237,0.77215190,0.54280355,1.42252552,0.71466024,140.78945148,-74.70168776
h4,validation,150,200,sma_stack_bull+atr_expand+close_near_high+mtf_trend_bull,51,0.68627451,0.54139290,1.26760899,0.54973000,74.43725490,-30.29019608
h4,oos,150,200,sma_stack_bull+atr_expand+close_near_high+mtf_trend_bull,20,0.90000000,0.40000000,2.25000000,0.69896635,104.52500000,12.58000000
h4,discovery,150,200,di_strong_bull+atr_expand+close_near_high+mtf_trend_bull,329,0.77203647,0.54280355,1.42231288,0.72371825,135.69118541,-57.20151976
h4,validation,150,200,di_strong_bull+atr_expand+close_near_high+mtf_trend_bull,134,0.76865672,0.54139290,1.41977612,0.69037580,116.28880597,-1.05895522
h4,oos,150,200,di_strong_bull+atr_expand+close_near_high+mtf_trend_bull,30,0.63333333,0.40000000,1.58333333,0.45513564,81.80333333,-4.47000000
h4,discovery,150,200,adx25+atr_expand+impulse_bull+mtf_adx25,322,0.77018634,0.54280355,1.41890439,0.72120960,129.47018634,-73.53074534
h4,validation,150,200,adx25+atr_expand+impulse_bull+mtf_adx25,47,0.27659574,0.54139290,0.51089651,0.16936563,50.67234043,-88.11702128
h4,oos,150,200,adx25+atr_expand+impulse_bull+mtf_adx25,39,0.25641026,0.40000000,0.64102564,0.14568781,27.48717949,-91.52307692
h4,discovery,150,200,adx25+atr_expand+horizontal_break_up+close_near_high,282,0.76950355,0.54280355,1.41764650,0.71692467,129.20212766,-55.84219858
h4,validation,150,200,adx25+atr_expand+horizontal_break_up+close_near_high,51,0.78431373,0.54139290,1.44869598,0.65373640,152.49019608,-31.44313725
h4,oos,150,200,adx25+atr_expand+horizontal_break_up+close_near_high,17,0.58823529,0.40000000,1.47058824,0.36005443,54.22941176,-64.57647059
h4,discovery,150,200,atr_expand+structure_bull_transition+strong_close_bull+mtf_trend_bull,241,0.76763485,0.54280355,1.41420383,0.71036783,144.16804979,-61.31078838
h4,validation,150,200,atr_expand+structure_bull_transition+strong_close_bull+mtf_trend_bull,108,0.84259259,0.54139290,1.55634214,0.76231291,124.18796296,5.00925926
h4,oos,150,200,atr_expand+structure_bull_transition+strong_close_bull+mtf_trend_bull,28,0.67857143,0.40000000,1.69642857,0.49338843,85.49642857,-2.17500000
h4,discovery,150,200,price200_bull+adx25+atr_expand+close_near_high,386,0.76683938,0.54280355,1.41273833,0.72215335,116.65362694,-63.18290155
h4,validation,150,200,price200_bull+adx25+atr_expand+close_near_high,66,0.80303030,0.54139290,1.48326714,0.69161212,151.14393939,-15.73787879
h4,oos,150,200,price200_bull+adx25+atr_expand+close_near_high,17,0.17647059,0.40000000,0.44117647,0.06191127,32.25882353,-54.39411765
h4,discovery,150,200,ema200_rising+adx25+atr_expand+close_near_high,386,0.76683938,0.54280355,1.41273833,0.72215335,116.65362694,-63.18290155
h4,validation,150,200,ema200_rising+adx25+atr_expand+close_near_high,66,0.80303030,0.54139290,1.48326714,0.69161212,151.14393939,-15.73787879
h4,oos,150,200,ema200_rising+adx25+atr_expand+close_near_high,17,0.17647059,0.40000000,0.44117647,0.06191127,32.25882353,-54.39411765
h4,discovery,150,200,adx25+atr_expand+strong_close_bull+cross_group_return_up,258,0.75968992,0.54280355,1.39956698,0.70398728,119.72635659,-60.34069767
h4,validation,150,200,adx25+atr_expand+strong_close_bull+cross_group_return_up,55,0.80000000,0.54139290,1.47766990,0.67635121,168.46363636,23.17090909
h4,oos,150,200,adx25+atr_expand+strong_close_bull+cross_group_return_up,20,0.50000000,0.40000000,1.25000000,0.29929801,54.89500000,-54.23500000
h4,discovery,150,200,price200_bull+atr_expand+close_near_high+mtf_trend_bull,344,0.75872093,0.54280355,1.39778182,0.71080969,134.13372093,-64.05058140
h4,validation,150,200,price200_bull+atr_expand+close_near_high+mtf_trend_bull,128,0.81250000,0.54139290,1.50075850,0.73615082,120.96796875,0.66171875
h4,oos,150,200,price200_bull+atr_expand+close_near_high+mtf_trend_bull,30,0.63333333,0.40000000,1.58333333,0.45513564,81.80333333,-4.47000000
h4,discovery,150,200,ema200_rising+atr_expand+close_near_high+mtf_trend_bull,344,0.75872093,0.54280355,1.39778182,0.71080969,134.13372093,-64.05058140
h4,validation,150,200,ema200_rising+atr_expand+close_near_high+mtf_trend_bull,128,0.81250000,0.54139290,1.50075850,0.73615082,120.96796875,0.66171875
h4,oos,150,200,ema200_rising+atr_expand+close_near_high+mtf_trend_bull,30,0.63333333,0.40000000,1.58333333,0.45513564,81.80333333,-4.47000000
h4,discovery,150,200,atr_expand+close_near_high+mtf_trend_bull,346,0.75722543,0.54280355,1.39502669,0.70938327,133.58208092,-64.09421965
h4,validation,150,200,atr_expand+close_near_high+mtf_trend_bull,137,0.75912409,0.54139290,1.40216852,0.68108236,114.83868613,-2.85912409
h4,oos,150,200,atr_expand+close_near_high+mtf_trend_bull,31,0.64516129,0.40000000,1.61290323,0.46947954,82.96451613,-7.77419355
