timeframe,direction,horizon_bars,base_feature,toolkit_feature,period,samples,hit_rate
d1,bear,1,atr_expand,trendline_down,disc,347,0.33717579
d1,bear,1,atr_expand,trendline_down,val,85,0.52941176
d1,bear,1,atr_expand,trendline_down,oos,76,0.34210526
d1,bear,1,atr_expand,channel_lower,disc,225,0.32444444
d1,bear,1,atr_expand,channel_lower,val,44,0.54545455
d1,bear,1,atr_expand,channel_lower,oos,65,0.43076923
d1,bear,1,atr_expand,channel_mid_bear,disc,400,0.31500000
d1,bear,1,atr_expand,channel_mid_bear,val,86,0.52325581
d1,bear,1,atr_expand,channel_mid_bear,oos,95,0.43157895
d1,bear,1,atr_expand,channel_breakout_down,disc,110,0.40000000
d1,bear,1,atr_expand,channel_breakout_down,val,22,0.40909091
d1,bear,1,atr_expand,channel_breakout_down,oos,34,0.32352941
d1,bear,1,atr_expand,horizontal_resistance_near,disc,57,0.43859649
d1,bear,1,atr_expand,horizontal_resistance_near,val,22,0.22727273
d1,bear,1,atr_expand,horizontal_resistance_near,oos,11,0.54545455
d1,bear,1,atr_expand,horizontal_support_near,disc,86,0.41860465
d1,bear,1,atr_expand,horizontal_support_near,val,20,0.55000000
d1,bear,1,atr_expand,horizontal_support_near,oos,19,0.15789474
d1,bear,1,atr_expand,horizontal_break_down,disc,67,0.46268657
d1,bear,1,atr_expand,horizontal_break_down,val,15,0.46666667
d1,bear,1,atr_expand,horizontal_break_down,oos,17,0.11764706
d1,bear,1,atr_expand,vertical_session,disc,649,0.33590139
d1,bear,1,atr_expand,vertical_session,val,147,0.41496599
d1,bear,1,atr_expand,vertical_session,oos,140,0.45000000
d1,bear,1,atr_expand,vertical_day_open,disc,649,0.33590139
d1,bear,1,atr_expand,vertical_day_open,val,147,0.41496599
d1,bear,1,atr_expand,vertical_day_open,oos,140,0.45000000
d1,bear,1,atr_expand,rectangle_range,disc,360,0.33055556
d1,bear,1,atr_expand,rectangle_range,val,78,0.44871795
d1,bear,1,atr_expand,rectangle_range,oos,67,0.50746269
d1,bear,1,atr_expand,elliott_wave2_bear,disc,58,0.48275862
d1,bear,1,atr_expand,elliott_wave2_bear,val,23,0.47826087
d1,bear,1,atr_expand,elliott_wave2_bear,oos,8,0.50000000
d1,bear,1,atr_expand,elliott_wave3_bear,disc,130,0.33846154
d1,bear,1,atr_expand,elliott_wave3_bear,val,21,0.33333333
d1,bear,1,atr_expand,elliott_wave3_bear,oos,32,0.28125000
d1,bear,1,atr_expand,elliott_wave4_bear,disc,56,0.32142857
d1,bear,1,atr_expand,elliott_wave4_bear,val,13,0.53846154
d1,bear,1,atr_expand,elliott_wave4_bear,oos,16,0.37500000
d1,bear,1,atr_expand,elliott_wave5_bear,disc,107,0.37383178
d1,bear,1,atr_expand,elliott_wave5_bear,val,16,0.31250000
d1,bear,1,atr_expand,elliott_wave5_bear,oos,28,0.32142857
d1,bear,1,atr_expand,elliott_impulse_bear,disc,138,0.34057971
d1,bear,1,atr_expand,elliott_impulse_bear,val,21,0.33333333
d1,bear,1,atr_expand,elliott_impulse_bear,oos,33,0.30303030
d1,bear,1,atr_expand,elliott_pullback_bear,disc,114,0.40350877
d1,bear,1,atr_expand,elliott_pullback_bear,val,36,0.50000000
d1,bear,1,atr_expand,elliott_pullback_bear,oos,24,0.41666667
d1,bear,1,atr_expand,range_compression,disc,393,0.36386768
d1,bear,1,atr_expand,range_compression,val,42,0.26190476
d1,bear,1,atr_expand,range_compression,oos,43,0.48837209
d1,bear,1,atr_expand,inside_bar,disc,122,0.35245902
d1,bear,1,atr_expand,inside_bar,val,15,0.53333333
d1,bear,1,atr_expand,inside_bar,oos,34,0.58823529
d1,bear,1,atr_expand,nr4,disc,69,0.26086957
d1,bear,1,atr_expand,nr4,val,28,0.46428571
d1,bear,1,atr_expand,nr4,oos,18,0.66666667
d1,bear,1,atr_expand,breakout_down20,disc,110,0.40000000
d1,bear,1,atr_expand,breakout_down20,val,22,0.40909091
d1,bear,1,atr_expand,breakout_down20,oos,34,0.32352941
d1,bear,1,atr_expand,retest_down,disc,110,0.40000000
d1,bear,1,atr_expand,retest_down,val,22,0.40909091
d1,bear,1,atr_expand,retest_down,oos,32,0.31250000
d1,bear,1,atr_expand,engulf_bear,disc,65,0.23076923
d1,bear,1,atr_expand,engulf_bear,val,11,0.27272727
d1,bear,1,atr_expand,engulf_bear,oos,21,0.57142857
d1,bear,1,atr_expand,strong_close_bear,disc,143,0.27272727
d1,bear,1,atr_expand,strong_close_bear,val,27,0.44444444
d1,bear,1,atr_expand,strong_close_bear,oos,29,0.34482759
d1,bear,1,atr_expand,ll20,disc,183,0.37704918
d1,bear,1,atr_expand,ll20,val,48,0.52083333
d1,bear,1,atr_expand,ll20,oos,56,0.39285714
d1,bear,1,atr_expand,structure_bear_transition,disc,274,0.29927007
d1,bear,1,atr_expand,structure_bear_transition,val,52,0.51923077
d1,bear,1,atr_expand,structure_bear_transition,oos,68,0.42647059
d1,bear,1,adx_up3,sma20_bear,disc,995,0.30753769
d1,bear,1,adx_up3,sma20_bear,val,193,0.26424870
d1,bear,1,adx_up3,sma20_bear,oos,234,0.23504274
d1,bear,1,adx_up3,sma50_bear,disc,987,0.31104357
d1,bear,1,adx_up3,sma50_bear,val,191,0.26178010
d1,bear,1,adx_up3,sma50_bear,oos,228,0.23684211
d1,bear,1,adx_up3,sma200_bear,disc,869,0.29459148
d1,bear,1,adx_up3,sma200_bear,val,199,0.24623116
d1,bear,1,adx_up3,sma200_bear,oos,171,0.23976608
d1,bear,1,adx_up3,sma_stack_bear,disc,509,0.26522593
d1,bear,1,adx_up3,sma_stack_bear,val,95,0.30526316
d1,bear,1,adx_up3,sma_stack_bear,oos,75,0.18666667
d1,bear,1,adx_up3,ichimoku_bear,disc,899,0.30033370
d1,bear,1,adx_up3,ichimoku_bear,val,177,0.25988701
d1,bear,1,adx_up3,ichimoku_bear,oos,196,0.21938776
d1,bear,1,adx_up3,ichimoku_tk_bear,disc,1008,0.30357143
d1,bear,1,adx_up3,ichimoku_tk_bear,val,189,0.26455026
d1,bear,1,adx_up3,ichimoku_tk_bear,oos,201,0.19900498
d1,bear,1,adx_up3,ichimoku_cloud_bear,disc,966,0.27743271
d1,bear,1,adx_up3,ichimoku_cloud_bear,val,227,0.25550661
d1,bear,1,adx_up3,ichimoku_cloud_bear,oos,216,0.18518519
d1,bear,1,adx_up3,span_model_bear,disc,868,0.29838710
d1,bear,1,adx_up3,span_model_bear,val,171,0.26315789
d1,bear,1,adx_up3,span_model_bear,oos,166,0.18072289
d1,bear,1,adx_up3,bb_bear,disc,995,0.30753769
d1,bear,1,adx_up3,bb_bear,val,193,0.26424870
d1,bear,1,adx_up3,bb_bear,oos,234,0.23504274
d1,bear,1,adx_up3,bb_lower,disc,835,0.30419162
d1,bear,1,adx_up3,bb_lower,val,151,0.27152318
d1,bear,1,adx_up3,bb_lower,oos,194,0.23195876
d1,bear,1,adx_up3,superbb_squeeze,disc,110,0.22727273
d1,bear,1,adx_up3,superbb_squeeze,val,31,0.32258065
d1,bear,1,adx_up3,superbb_squeeze,oos,25,0.16000000
d1,bear,1,adx_up3,superbb_expand,disc,1472,0.30638587
d1,bear,1,adx_up3,superbb_expand,val,316,0.25949367
d1,bear,1,adx_up3,superbb_expand,oos,310,0.22903226
d1,bear,1,adx_up3,stoch_bear,disc,1155,0.29783550
d1,bear,1,adx_up3,stoch_bear,val,286,0.26923077
d1,bear,1,adx_up3,stoch_bear,oos,226,0.23008850
d1,bear,1,adx_up3,stoch_cross_down,disc,556,0.30575540
d1,bear,1,adx_up3,stoch_cross_down,val,129,0.26356589
d1,bear,1,adx_up3,stoch_cross_down,oos,106,0.25471698
d1,bear,1,adx_up3,stoch_fall_down,disc,208,0.30288462
d1,bear,1,adx_up3,stoch_fall_down,val,55,0.16363636
d1,bear,1,adx_up3,stoch_fall_down,oos,35,0.25714286
d1,bear,1,adx_up3,rci_bear,disc,997,0.30892678
d1,bear,1,adx_up3,rci_bear,val,193,0.26424870
d1,bear,1,adx_up3,rci_bear,oos,231,0.23376623
d1,bear,1,adx_up3,rci_strong_bear,disc,728,0.31043956
d1,bear,1,adx_up3,rci_strong_bear,val,87,0.26436782
d1,bear,1,adx_up3,rci_strong_bear,oos,106,0.16037736
d1,bear,1,adx_up3,dmi_adx_bear,disc,611,0.32242226
d1,bear,1,adx_up3,dmi_adx_bear,val,98,0.32653061
d1,bear,1,adx_up3,dmi_adx_bear,oos,146,0.23972603
d1,bear,1,adx_up3,dmi_adx_strong_bear,disc,971,0.30792997
d1,bear,1,adx_up3,dmi_adx_strong_bear,val,184,0.26086957
d1,bear,1,adx_up3,dmi_adx_strong_bear,oos,234,0.23504274
d1,bear,1,adx_up3,fib_below382,disc,1058,0.31096408
d1,bear,1,adx_up3,fib_below382,val,194,0.24742268
d1,bear,1,adx_up3,fib_below382,oos,249,0.23293173
d1,bear,1,adx_up3,fib_below500,disc,1000,0.30600000
d1,bear,1,adx_up3,fib_below500,val,183,0.25136612
d1,bear,1,adx_up3,fib_below500,oos,230,0.23913043
d1,bear,1,adx_up3,fib_below618,disc,932,0.29721030
d1,bear,1,adx_up3,fib_below618,val,178,0.25280899
d1,bear,1,adx_up3,fib_below618,oos,209,0.21531100
d1,bear,1,adx_up3,fib_time_zone,disc,892,0.29820628
d1,bear,1,adx_up3,fib_time_zone,val,213,0.27230047
d1,bear,1,adx_up3,fib_time_zone,oos,180,0.23333333
d1,bear,1,adx_up3,fib_time_5,disc,467,0.31049251
d1,bear,1,adx_up3,fib_time_5,val,111,0.29729730
d1,bear,1,adx_up3,fib_time_5,oos,100,0.24000000
d1,bear,1,adx_up3,fib_time_8,disc,318,0.30503145
d1,bear,1,adx_up3,fib_time_8,val,75,0.24000000
d1,bear,1,adx_up3,fib_time_8,oos,62,0.20967742
d1,bear,1,adx_up3,fib_time_13,disc,214,0.29439252
d1,bear,1,adx_up3,fib_time_13,val,47,0.27659574
d1,bear,1,adx_up3,fib_time_13,oos,42,0.19047619
d1,bear,1,adx_up3,fib_fan_down,disc,932,0.29721030
d1,bear,1,adx_up3,fib_fan_down,val,178,0.25280899
d1,bear,1,adx_up3,fib_fan_down,oos,209,0.21531100
d1,bear,1,adx_up3,fib_arc_bear,disc,1000,0.30600000
d1,bear,1,adx_up3,fib_arc_bear,val,183,0.25136612
d1,bear,1,adx_up3,fib_arc_bear,oos,230,0.23913043
d1,bear,1,adx_up3,trendline_down,disc,1010,0.30693069
d1,bear,1,adx_up3,trendline_down,val,191,0.26701571
d1,bear,1,adx_up3,trendline_down,oos,236,0.22881356
d1,bear,1,adx_up3,channel_lower,disc,776,0.27319588
d1,bear,1,adx_up3,channel_lower,val,134,0.23880597
d1,bear,1,adx_up3,channel_lower,oos,166,0.21084337
d1,bear,1,adx_up3,channel_mid_bear,disc,992,0.30342742
d1,bear,1,adx_up3,channel_mid_bear,val,193,0.25906736
d1,bear,1,adx_up3,channel_mid_bear,oos,234,0.23504274
d1,bear,1,adx_up3,channel_breakout_down,disc,250,0.34000000
d1,bear,1,adx_up3,channel_breakout_down,val,32,0.40625000
d1,bear,1,adx_up3,channel_breakout_down,oos,49,0.24489796
d1,bear,1,adx_up3,horizontal_resistance_near,disc,464,0.33620690
d1,bear,1,adx_up3,horizontal_resistance_near,val,122,0.28688525
d1,bear,1,adx_up3,horizontal_resistance_near,oos,91,0.21978022
d1,bear,1,adx_up3,horizontal_support_near,disc,311,0.31189711
d1,bear,1,adx_up3,horizontal_support_near,val,48,0.33333333
d1,bear,1,adx_up3,horizontal_support_near,oos,55,0.20000000
d1,bear,1,adx_up3,horizontal_break_down,disc,202,0.35643564
d1,bear,1,adx_up3,horizontal_break_down,val,29,0.41379310
d1,bear,1,adx_up3,horizontal_break_down,oos,36,0.25000000
d1,bear,1,adx_up3,vertical_session,disc,2418,0.29156328
d1,bear,1,adx_up3,vertical_session,val,542,0.24907749
d1,bear,1,adx_up3,vertical_session,oos,487,0.21355236
d1,bear,1,adx_up3,vertical_day_open,disc,2418,0.29156328
d1,bear,1,adx_up3,vertical_day_open,val,542,0.24907749
d1,bear,1,adx_up3,vertical_day_open,oos,487,0.21355236
d1,bear,1,adx_up3,vertical_week_open,disc,387,0.34366925
d1,bear,1,adx_up3,vertical_week_open,val,86,0.34883721
d1,bear,1,adx_up3,vertical_week_open,oos,71,0.16901408
d1,bear,1,adx_up3,rectangle_range,disc,696,0.29741379
d1,bear,1,adx_up3,rectangle_range,val,175,0.22857143
d1,bear,1,adx_up3,rectangle_range,oos,148,0.29054054
d1,bear,1,adx_up3,elliott_wave2_bear,disc,79,0.43037975
d1,bear,1,adx_up3,elliott_wave2_bear,val,19,0.26315789
d1,bear,1,adx_up3,elliott_wave2_bear,oos,16,0.43750000
d1,bear,1,adx_up3,elliott_wave3_bear,disc,185,0.36756757
d1,bear,1,adx_up3,elliott_wave3_bear,val,19,0.42105263
d1,bear,1,adx_up3,elliott_wave3_bear,oos,35,0.28571429
d1,bear,1,adx_up3,elliott_wave4_bear,disc,163,0.32515337
d1,bear,1,adx_up3,elliott_wave4_bear,val,44,0.20454545
d1,bear,1,adx_up3,elliott_wave4_bear,oos,43,0.25581395
d1,bear,1,adx_up3,elliott_wave5_bear,disc,195,0.37435897
d1,bear,1,adx_up3,elliott_wave5_bear,val,29,0.37931034
d1,bear,1,adx_up3,elliott_wave5_bear,oos,39,0.25641026
d1,bear,1,adx_up3,elliott_impulse_bear,disc,233,0.33905579
d1,bear,1,adx_up3,elliott_impulse_bear,val,30,0.40000000
d1,bear,1,adx_up3,elliott_impulse_bear,oos,46,0.26086957
d1,bear,1,adx_up3,elliott_pullback_bear,disc,242,0.35950413
d1,bear,1,adx_up3,elliott_pullback_bear,val,63,0.22222222
d1,bear,1,adx_up3,elliott_pullback_bear,oos,59,0.30508475
d1,bear,1,adx_up3,range_compression,disc,1943,0.28769943
d1,bear,1,adx_up3,range_compression,val,409,0.22249389
d1,bear,1,adx_up3,range_compression,oos,327,0.15596330
d1,bear,1,adx_up3,inside_bar,disc,507,0.24852071
d1,bear,1,adx_up3,inside_bar,val,115,0.21739130
d1,bear,1,adx_up3,inside_bar,oos,103,0.23300971
d1,bear,1,adx_up3,inside_2,disc,60,0.16666667
d1,bear,1,adx_up3,inside_2,val,18,0.22222222
d1,bear,1,adx_up3,inside_2,oos,10,0.20000000
d1,bear,1,adx_up3,nr7,disc,240,0.22916667
d1,bear,1,adx_up3,nr7,val,48,0.20833333
d1,bear,1,adx_up3,nr7,oos,67,0.13432836
d1,bear,1,adx_up3,nr4,disc,646,0.24148607
d1,bear,1,adx_up3,nr4,val,145,0.17931034
d1,bear,1,adx_up3,nr4,oos,155,0.18064516
d1,bear,1,adx_up3,breakout_down20,disc,250,0.34000000
d1,bear,1,adx_up3,breakout_down20,val,32,0.40625000
d1,bear,1,adx_up3,breakout_down20,oos,49,0.24489796
d1,bear,1,adx_up3,retest_down,disc,249,0.34136546
d1,bear,1,adx_up3,retest_down,val,32,0.40625000
d1,bear,1,adx_up3,retest_down,oos,48,0.25000000
d1,bear,1,adx_up3,pin_bear,disc,55,0.50909091
d1,bear,1,adx_up3,pin_bear,val,8,0.37500000
d1,bear,1,adx_up3,pin_bear,oos,6,0.00000000
d1,bear,1,adx_up3,engulf_bear,disc,179,0.30167598
d1,bear,1,adx_up3,engulf_bear,val,38,0.21052632
d1,bear,1,adx_up3,engulf_bear,oos,35,0.34285714
d1,bear,1,adx_up3,strong_close_bear,disc,324,0.34259259
d1,bear,1,adx_up3,strong_close_bear,val,54,0.22222222
d1,bear,1,adx_up3,strong_close_bear,oos,59,0.28813559
d1,bear,1,adx_up3,gap_proxy_down,disc,78,0.29487179
d1,bear,1,adx_up3,gap_proxy_down,val,18,0.38888889
d1,bear,1,adx_up3,gap_proxy_down,oos,22,0.13636364
d1,bear,1,adx_up3,ll20,disc,449,0.34075724
d1,bear,1,adx_up3,ll20,val,85,0.27058824
d1,bear,1,adx_up3,ll20,oos,94,0.21276596
d1,bear,1,adx_up3,structure_bear_transition,disc,713,0.29873773
d1,bear,1,adx_up3,structure_bear_transition,val,157,0.26751592
d1,bear,1,adx_up3,structure_bear_transition,oos,146,0.25342466
d1,bear,1,adx_up3,compression,disc,115,0.29565217
d1,bear,1,adx_up3,compression,val,38,0.23684211
d1,bear,1,adx_up3,compression,oos,16,0.06250000
d1,bear,1,adx_up3,shape_triangle_proxy,disc,50,0.12000000
d1,bear,1,adx_up3,shape_triangle_proxy,val,11,0.09090909
d1,bear,1,adx_up3,shape_triangle_proxy,oos,8,0.12500000
d1,bear,1,volatility,sma20_bear,disc,2323,0.29530779
d1,bear,1,volatility,sma20_bear,val,404,0.39108911
d1,bear,1,volatility,sma20_bear,oos,429,0.27972028
d1,bear,1,volatility,sma50_bear,disc,2354,0.29736619
d1,bear,1,volatility,sma50_bear,val,388,0.43041237
d1,bear,1,volatility,sma50_bear,oos,427,0.28337237
d1,bear,1,volatility,sma200_bear,disc,2003,0.27758362
d1,bear,1,volatility,sma200_bear,val,421,0.40617577
d1,bear,1,volatility,sma200_bear,oos,289,0.22837370
d1,bear,1,volatility,sma_stack_bear,disc,1240,0.24354839
d1,bear,1,volatility,sma_stack_bear,val,305,0.43278689
d1,bear,1,volatility,sma_stack_bear,oos,129,0.13953488
d1,bear,1,volatility,ichimoku_bear,disc,1953,0.28929852
d1,bear,1,volatility,ichimoku_bear,val,379,0.44327177
d1,bear,1,volatility,ichimoku_bear,oos,361,0.26869806
d1,bear,1,volatility,ichimoku_tk_bear,disc,2274,0.31046614
d1,bear,1,volatility,ichimoku_tk_bear,val,409,0.39119804
d1,bear,1,volatility,ichimoku_tk_bear,oos,398,0.26633166
d1,bear,1,volatility,ichimoku_cloud_bear,disc,1938,0.26728586
d1,bear,1,volatility,ichimoku_cloud_bear,val,367,0.41144414
d1,bear,1,volatility,ichimoku_cloud_bear,oos,241,0.19917012
d1,bear,1,volatility,span_model_bear,disc,1600,0.29812500
d1,bear,1,volatility,span_model_bear,val,303,0.45874587
d1,bear,1,volatility,span_model_bear,oos,295,0.26779661
d1,bear,1,volatility,bb_bear,disc,2323,0.29530779
d1,bear,1,volatility,bb_bear,val,404,0.39108911
d1,bear,1,volatility,bb_bear,oos,429,0.27972028
d1,bear,1,volatility,bb_lower,disc,1101,0.30426885
d1,bear,1,volatility,bb_lower,val,188,0.43085106
d1,bear,1,volatility,bb_lower,oos,192,0.28645833
d1,bear,1,volatility,superbb_squeeze,disc,425,0.25882353
d1,bear,1,volatility,superbb_squeeze,val,100,0.35000000
d1,bear,1,volatility,superbb_squeeze,oos,47,0.23404255
d1,bear,1,volatility,superbb_expand,disc,1189,0.33809924
d1,bear,1,volatility,superbb_expand,val,245,0.40408163
d1,bear,1,volatility,superbb_expand,oos,229,0.29694323
d1,bear,1,volatility,stoch_bear,disc,2202,0.27702089
d1,bear,1,volatility,stoch_bear,val,411,0.32360097
d1,bear,1,volatility,stoch_bear,oos,369,0.27371274
d1,bear,1,volatility,stoch_cross_down,disc,890,0.30449438
d1,bear,1,volatility,stoch_cross_down,val,174,0.33908046
d1,bear,1,volatility,stoch_cross_down,oos,151,0.29801325
d1,bear,1,volatility,stoch_fall_down,disc,323,0.27244582
d1,bear,1,volatility,stoch_fall_down,val,60,0.36666667
d1,bear,1,volatility,stoch_fall_down,oos,46,0.28260870
d1,bear,1,volatility,rci_bear,disc,2292,0.30279232
d1,bear,1,volatility,rci_bear,val,437,0.35926773
d1,bear,1,volatility,rci_bear,oos,420,0.27619048
d1,bear,1,volatility,rci_strong_bear,disc,723,0.34439834
d1,bear,1,volatility,rci_strong_bear,val,99,0.42424242
d1,bear,1,volatility,rci_strong_bear,oos,73,0.19178082
d1,bear,1,volatility,rci_cross_down,disc,163,0.18404908
d1,bear,1,volatility,rci_cross_down,val,34,0.35294118
d1,bear,1,volatility,rci_cross_down,oos,34,0.35294118
d1,bear,1,volatility,dmi_adx_bear,disc,1246,0.36276083
d1,bear,1,volatility,dmi_adx_bear,val,168,0.38690476
d1,bear,1,volatility,dmi_adx_bear,oos,224,0.25446429
d1,bear,1,volatility,dmi_adx_strong_bear,disc,1108,0.32310469
d1,bear,1,volatility,dmi_adx_strong_bear,val,190,0.46315789
d1,bear,1,volatility,dmi_adx_strong_bear,oos,209,0.29186603
d1,bear,1,volatility,fib_below382,disc,2782,0.29079799
d1,bear,1,volatility,fib_below382,val,477,0.40670860
d1,bear,1,volatility,fib_below382,oos,517,0.27852998
d1,bear,1,volatility,fib_below500,disc,2328,0.28694158
d1,bear,1,volatility,fib_below500,val,388,0.42783505
d1,bear,1,volatility,fib_below500,oos,428,0.28037383
d1,bear,1,volatility,fib_below618,disc,1780,0.28539326
d1,bear,1,volatility,fib_below618,val,290,0.42758621
d1,bear,1,volatility,fib_below618,oos,327,0.27522936
d1,bear,1,volatility,fib_time_zone,disc,1614,0.28810409
d1,bear,1,volatility,fib_time_zone,val,297,0.31649832
d1,bear,1,volatility,fib_time_zone,oos,280,0.28214286
d1,bear,1,volatility,fib_time_5,disc,895,0.29832402
d1,bear,1,volatility,fib_time_5,val,166,0.34337349
d1,bear,1,volatility,fib_time_5,oos,158,0.29746835
d1,bear,1,volatility,fib_time_8,disc,559,0.30948122
d1,bear,1,volatility,fib_time_8,val,103,0.29126214
d1,bear,1,volatility,fib_time_8,oos,99,0.28282828
d1,bear,1,volatility,fib_time_13,disc,353,0.26062323
d1,bear,1,volatility,fib_time_13,val,63,0.28571429
d1,bear,1,volatility,fib_time_13,oos,59,0.20338983
d1,bear,1,volatility,fib_fan_down,disc,1780,0.28539326
d1,bear,1,volatility,fib_fan_down,val,290,0.42758621
d1,bear,1,volatility,fib_fan_down,oos,327,0.27522936
d1,bear,1,volatility,fib_arc_bear,disc,2328,0.28694158
d1,bear,1,volatility,fib_arc_bear,val,388,0.42783505
d1,bear,1,volatility,fib_arc_bear,oos,428,0.28037383
d1,bear,1,volatility,trendline_down,disc,2298,0.30983464
d1,bear,1,volatility,trendline_down,val,430,0.38837209
d1,bear,1,volatility,trendline_down,oos,462,0.26190476
d1,bear,1,volatility,channel_lower,disc,1022,0.28962818
d1,bear,1,volatility,channel_lower,val,184,0.36956522
d1,bear,1,volatility,channel_lower,oos,177,0.29378531
d1,bear,1,volatility,channel_mid_bear,disc,2329,0.29068270
d1,bear,1,volatility,channel_mid_bear,val,397,0.38790932
d1,bear,1,volatility,channel_mid_bear,oos,438,0.28767123
d1,bear,1,volatility,channel_breakout_down,disc,320,0.31875000
d1,bear,1,volatility,channel_breakout_down,val,52,0.38461538
d1,bear,1,volatility,channel_breakout_down,oos,59,0.28813559
d1,bear,1,volatility,horizontal_resistance_near,disc,315,0.31746032
d1,bear,1,volatility,horizontal_resistance_near,val,63,0.26984127
d1,bear,1,volatility,horizontal_resistance_near,oos,46,0.32608696
d1,bear,1,volatility,horizontal_support_near,disc,289,0.33564014
d1,bear,1,volatility,horizontal_support_near,val,55,0.45454545
d1,bear,1,volatility,horizontal_support_near,oos,46,0.21739130
d1,bear,1,volatility,horizontal_break_down,disc,191,0.34554974
d1,bear,1,volatility,horizontal_break_down,val,36,0.44444444
d1,bear,1,volatility,horizontal_break_down,oos,36,0.19444444
d1,bear,1,volatility,vertical_session,disc,4573,0.28886945
d1,bear,1,volatility,vertical_session,val,852,0.33685446
d1,bear,1,volatility,vertical_session,oos,788,0.28426396
d1,bear,1,volatility,vertical_day_open,disc,4573,0.28886945
d1,bear,1,volatility,vertical_day_open,val,852,0.33685446
d1,bear,1,volatility,vertical_day_open,oos,788,0.28426396
d1,bear,1,volatility,vertical_week_open,disc,622,0.38102894
d1,bear,1,volatility,vertical_week_open,val,128,0.46093750
d1,bear,1,volatility,vertical_week_open,oos,119,0.26890756
d1,bear,1,volatility,rectangle_range,disc,2518,0.28633836
d1,bear,1,volatility,rectangle_range,val,430,0.36279070
d1,bear,1,volatility,rectangle_range,oos,441,0.31519274
d1,bear,1,volatility,ellipse_compression,disc,131,0.33587786
d1,bear,1,volatility,ellipse_compression,val,65,0.33846154
d1,bear,1,volatility,ellipse_compression,oos,24,0.29166667
d1,bear,1,volatility,elliott_wave2_bear,disc,452,0.33628319
d1,bear,1,volatility,elliott_wave2_bear,val,97,0.41237113
d1,bear,1,volatility,elliott_wave2_bear,oos,70,0.38571429
d1,bear,1,volatility,elliott_wave3_bear,disc,372,0.28763441
d1,bear,1,volatility,elliott_wave3_bear,val,50,0.32000000
d1,bear,1,volatility,elliott_wave3_bear,oos,52,0.36538462
d1,bear,1,volatility,elliott_wave4_bear,disc,396,0.31313131
d1,bear,1,volatility,elliott_wave4_bear,val,74,0.33783784
d1,bear,1,volatility,elliott_wave4_bear,oos,73,0.24657534
d1,bear,1,volatility,elliott_wave5_bear,disc,334,0.30538922
d1,bear,1,volatility,elliott_wave5_bear,val,45,0.35555556
d1,bear,1,volatility,elliott_wave5_bear,oos,54,0.25925926
d1,bear,1,volatility,elliott_impulse_bear,disc,466,0.28326180
d1,bear,1,volatility,elliott_impulse_bear,val,62,0.32258065
d1,bear,1,volatility,elliott_impulse_bear,oos,71,0.28169014
d1,bear,1,volatility,elliott_pullback_bear,disc,848,0.32547170
d1,bear,1,volatility,elliott_pullback_bear,val,171,0.38011696
d1,bear,1,volatility,elliott_pullback_bear,oos,143,0.31468531
d1,bear,1,volatility,range_compression,disc,3667,0.28906463
