timeframe,period,from_target,to_target,conditions,samples,exit_precision,unconditional_exit_precision,lift,wilson95_lower,target_capture_pips_mean,future_mfe_pips_mean,future_mae_pips_mean,bars_after_target_mean
d1,discovery,150,200,macd_accel_down+pullback_bull+atr_expand,135,0.92592593,0.59323281,1.56081376,0.86901340,-137.41407407,84.30444444,-78.70888889,1.03703704
d1,validation,150,200,macd_accel_down+pullback_bull+atr_expand,25,0.96000000,0.61645963,1.55727960,0.80455936,-191.03200000,72.70800000,-170.64800000,1.04000000
d1,oos,150,200,macd_accel_down+pullback_bull+atr_expand,25,0.92000000,0.60453401,1.52183333,0.75033891,-134.34800000,51.54000000,-164.12800000,1.00000000
d1,discovery,150,200,rsi_down3+close_near_low+bb_expand,40,0.92500000,0.59323281,1.55925294,0.80135766,-215.72750000,78.84250000,-200.37250000,1.00000000
d1,validation,150,200,rsi_down3+close_near_low+bb_expand,26,0.96153846,0.61645963,1.55977524,0.81107221,-182.64230769,58.27692308,-116.93846154,1.00000000
d1,oos,150,200,rsi_down3+close_near_low+bb_expand,8,0.87500000,0.60453401,1.44739583,0.52911182,-141.80000000,79.63750000,-79.81250000,1.87500000
d1,discovery,150,200,di_spread_down3+structure_lh+atr_expand,53,0.92452830,0.59323281,1.55845781,0.82141523,-261.58301887,128.64339623,-243.84716981,1.00000000
d1,validation,150,200,di_spread_down3+structure_lh+atr_expand,5,1.00000000,0.61645963,1.62216625,0.56551754,-136.30000000,81.24000000,-72.62000000,1.00000000
d1,oos,150,200,di_spread_down3+structure_lh+atr_expand,12,1.00000000,0.60453401,1.65416667,0.75750599,-265.25833333,65.77500000,-269.79166667,1.00000000
d1,discovery,150,200,rsi_down3+price20_cross_down,78,0.92307692,0.59323281,1.55601125,0.84216770,-187.76666667,87.36666667,-97.17179487,1.01282051
d1,validation,150,200,rsi_down3+price20_cross_down,22,0.90909091,0.61645963,1.47469659,0.72185053,-211.92272727,103.71818182,-129.51818182,1.00000000
d1,oos,150,200,rsi_down3+price20_cross_down,14,0.85714286,0.60453401,1.41785714,0.60058621,-202.58571429,107.55000000,-201.10714286,1.14285714
d1,discovery,150,200,rsi_down3+mtf_adx_rising+volatility,52,0.92307692,0.59323281,1.55601125,0.81826438,-268.13846154,87.05384615,-231.22307692,1.00000000
d1,validation,150,200,rsi_down3+mtf_adx_rising+volatility,23,0.95652174,0.61645963,1.55163728,0.79008845,-181.02608696,78.86086957,-176.22608696,1.04347826
d1,oos,150,200,rsi_down3+mtf_adx_rising+volatility,23,0.86956522,0.60453401,1.43840580,0.67872518,-208.79130435,91.70434783,-188.26521739,1.00000000
d1,discovery,150,200,di_spread_down3+strong_close_bear,39,0.92307692,0.59323281,1.55601125,0.79678929,-266.57948718,99.61025641,-194.01538462,1.00000000
d1,validation,150,200,di_spread_down3+strong_close_bear,9,1.00000000,0.61645963,1.62216625,0.70085495,-181.27777778,120.05555556,-116.38888889,1.00000000
d1,oos,150,200,di_spread_down3+strong_close_bear,5,1.00000000,0.60453401,1.65416667,0.56551754,-129.90000000,57.62000000,-68.70000000,2.00000000
d1,discovery,150,200,ema20_slope_down3+close_near_low+mtf_adx_rising,39,0.92307692,0.59323281,1.55601125,0.79678929,-282.23076923,98.18205128,-249.67948718,1.00000000
d1,validation,150,200,ema20_slope_down3+close_near_low+mtf_adx_rising,8,0.87500000,0.61645963,1.41939547,0.52911182,-239.57500000,135.92500000,-137.66250000,1.00000000
d1,oos,150,200,ema20_slope_down3+close_near_low+mtf_adx_rising,3,1.00000000,0.60453401,1.65416667,0.43850297,-198.23333333,54.00000000,-164.33333333,1.00000000
d1,discovery,150,200,rsi_down3+strong_close_bear+volatility,64,0.92187500,0.59323281,1.55398520,0.82980463,-221.96406250,85.43437500,-171.46562500,1.00000000
d1,validation,150,200,rsi_down3+strong_close_bear+volatility,16,0.93750000,0.61645963,1.52078086,0.71671262,-207.32500000,84.09375000,-138.97500000,1.00000000
d1,oos,150,200,rsi_down3+strong_close_bear+volatility,10,0.70000000,0.60453401,1.15791667,0.39677815,-179.12000000,152.11000000,-109.07000000,1.10000000
d1,discovery,150,200,rsi_down3+range_compression+bb_expand,51,0.92156863,0.59323281,1.55346875,0.81500054,-187.08039216,73.81568627,-188.48235294,1.07843137
d1,validation,150,200,rsi_down3+range_compression+bb_expand,21,0.90476190,0.61645963,1.46767422,0.71085861,-123.81428571,54.44761905,-66.23333333,1.00000000
d1,oos,150,200,rsi_down3+range_compression+bb_expand,14,0.92857143,0.60453401,1.53601190,0.68531296,-146.21428571,72.92142857,-157.93571429,1.50000000
d1,discovery,150,200,di_spread_down3+structure_lh+mtf_adx_rising,50,0.92000000,0.59323281,1.55082455,0.81161753,-231.46400000,100.82800000,-179.91000000,1.00000000
d1,validation,150,200,di_spread_down3+structure_lh+mtf_adx_rising,7,0.85714286,0.61645963,1.39042821,0.48687217,-197.81428571,217.04285714,-108.54285714,1.00000000
d1,oos,150,200,di_spread_down3+structure_lh+mtf_adx_rising,20,1.00000000,0.60453401,1.65416667,0.83887484,-204.86500000,67.03500000,-186.47500000,1.10000000
d1,discovery,150,200,price20_cross_down+range_compression+mtf_adx_rising,50,0.92000000,0.59323281,1.55082455,0.81161753,-177.19000000,81.64200000,-123.44600000,1.02000000
d1,validation,150,200,price20_cross_down+range_compression+mtf_adx_rising,13,0.84615385,0.61645963,1.37260221,0.57765369,-190.30769231,143.16923077,-92.63846154,1.00000000
d1,oos,150,200,price20_cross_down+range_compression+mtf_adx_rising,14,0.85714286,0.60453401,1.41785714,0.60058621,-189.74285714,102.85000000,-223.25714286,1.14285714
d1,discovery,150,200,rsi_down3+structure_lh+strong_close_bear,112,0.91964286,0.59323281,1.55022252,0.85430445,-205.57857143,95.44017857,-131.98482143,1.00000000
d1,validation,150,200,rsi_down3+structure_lh+strong_close_bear,26,0.88461538,0.61645963,1.43499322,0.71024097,-188.89230769,106.29230769,-100.04615385,1.00000000
d1,oos,150,200,rsi_down3+structure_lh+strong_close_bear,14,0.71428571,0.60453401,1.18154762,0.45350916,-165.76428571,138.60000000,-92.35714286,1.07142857
d1,discovery,150,200,rsi_down3+close_near_low+volatility,74,0.91891892,0.59323281,1.54900220,0.83418058,-213.12972973,88.00540541,-156.58648649,1.00000000
d1,validation,150,200,rsi_down3+close_near_low+volatility,21,0.95238095,0.61645963,1.54492024,0.77330640,-202.53333333,84.67142857,-118.68571429,1.00000000
d1,oos,150,200,rsi_down3+close_near_low+volatility,10,0.70000000,0.60453401,1.15791667,0.39677815,-179.12000000,152.11000000,-109.07000000,1.10000000
d1,discovery,150,200,di_spread_down3+structure_lh+mtf_trend_bull,86,0.91860465,0.59323281,1.54847244,0.84139817,-144.77093023,93.34767442,-122.48720930,1.00000000
d1,validation,150,200,di_spread_down3+structure_lh+mtf_trend_bull,12,1.00000000,0.61645963,1.62216625,0.75750599,-133.38333333,75.09166667,-73.60000000,1.00000000
d1,oos,150,200,di_spread_down3+structure_lh+mtf_trend_bull,17,1.00000000,0.60453401,1.65416667,0.81568186,-123.43529412,67.12941176,-75.59411765,1.17647059
d1,discovery,150,200,di_spread_down3+atr_expand,61,0.91803279,0.59323281,1.54750846,0.82205338,-259.91803279,130.70327869,-228.30983607,1.00000000
d1,validation,150,200,di_spread_down3+atr_expand,6,0.83333333,0.61645963,1.35180521,0.43649718,-112.15000000,76.78333333,-108.98333333,1.00000000
d1,oos,150,200,di_spread_down3+atr_expand,13,1.00000000,0.60453401,1.65416667,0.77190463,-270.70000000,67.95384615,-260.60000000,1.00000000
d1,discovery,150,200,price200_bull+close_near_low+atr_expand,97,0.91752577,0.59323281,1.54665380,0.84562376,-126.91752577,64.21134021,-87.33402062,1.02061856
d1,validation,150,200,price200_bull+close_near_low+atr_expand,11,1.00000000,0.61645963,1.62216625,0.74116703,-205.03636364,50.01818182,-158.07272727,1.00000000
d1,oos,150,200,price200_bull+close_near_low+atr_expand,2,0.00000000,0.60453401,0.00000000,0.00000000,-79.10000000,234.10000000,-0.10000000,1.00000000
d1,discovery,150,200,price20_cross_down+structure_lh+atr_expand,36,0.91666667,0.59323281,1.54520562,0.78173309,-171.70000000,119.43611111,-46.84722222,1.00000000
d1,validation,150,200,price20_cross_down+structure_lh+atr_expand,12,1.00000000,0.61645963,1.62216625,0.75750599,-216.15833333,60.52500000,-176.55833333,1.00000000
d1,oos,150,200,price20_cross_down+structure_lh+atr_expand,6,0.66666667,0.60453401,1.10277778,0.29999332,-171.10000000,99.35000000,-301.90000000,1.00000000
d1,discovery,150,200,rsi_down3+price20_cross_down+structure_lh,71,0.91549296,0.59323281,1.54322712,0.82763962,-187.65070423,88.39436620,-97.66197183,1.00000000
d1,validation,150,200,rsi_down3+price20_cross_down+structure_lh,21,0.90476190,0.61645963,1.46767422,0.71085861,-205.57619048,105.26666667,-132.07619048,1.00000000
d1,oos,150,200,rsi_down3+price20_cross_down+structure_lh,13,0.84615385,0.60453401,1.39967949,0.57765369,-192.32307692,108.58461538,-205.01538462,1.15384615
d1,discovery,150,200,rsi_down3+price20_cross_down+pullback_bull,71,0.91549296,0.59323281,1.54322712,0.82763962,-179.47605634,88.83661972,-97.75915493,1.01408451
d1,validation,150,200,rsi_down3+price20_cross_down+pullback_bull,20,0.90000000,0.61645963,1.45994962,0.69896635,-203.45000000,103.42000000,-133.75500000,1.00000000
d1,oos,150,200,rsi_down3+price20_cross_down+pullback_bull,13,0.84615385,0.60453401,1.39967949,0.57765369,-192.32307692,108.58461538,-205.01538462,1.15384615
d1,discovery,150,200,rsi_down3+strong_close_bear+mtf_adx_rising,59,0.91525424,0.59323281,1.54282472,0.81648205,-248.07966102,77.39322034,-204.38474576,1.01694915
d1,validation,150,200,rsi_down3+strong_close_bear+mtf_adx_rising,14,0.85714286,0.61645963,1.39042821,0.60058621,-217.80714286,125.75000000,-98.07857143,1.00000000
d1,oos,150,200,rsi_down3+strong_close_bear+mtf_adx_rising,15,0.73333333,0.60453401,1.21305556,0.48049566,-157.36000000,121.31333333,-91.04666667,1.26666667
d1,discovery,150,200,rsi_down3+mtf_adx_rising,105,0.91428571,0.59323281,1.54119210,0.84507724,-210.68952381,84.47619048,-157.07238095,1.00952381
d1,validation,150,200,rsi_down3+mtf_adx_rising,41,0.92682927,0.61645963,1.50347116,0.80572551,-181.81463415,96.40243902,-151.48048780,1.02439024
d1,oos,150,200,rsi_down3+mtf_adx_rising,37,0.89189189,0.60453401,1.47533784,0.75291468,-187.35675676,84.90000000,-149.09189189,1.16216216
d1,discovery,150,200,macd_accel_down+price20_cross_down+atr_expand,35,0.91428571,0.59323281,1.54119210,0.77620726,-192.36571429,119.87142857,-53.85428571,1.00000000
d1,validation,150,200,macd_accel_down+price20_cross_down+atr_expand,14,1.00000000,0.61645963,1.62216625,0.78468920,-219.35714286,65.95000000,-163.27857143,1.00000000
d1,oos,150,200,macd_accel_down+price20_cross_down+atr_expand,4,1.00000000,0.60453401,1.65416667,0.51010916,-276.47500000,67.25000000,-428.92500000,1.00000000
d1,discovery,150,200,di_spread_down3+pullback_bull+mtf_trend_bull,69,0.91304348,0.59323281,1.53909809,0.82298502,-148.23913043,90.03623188,-79.06521739,1.00000000
d1,validation,150,200,di_spread_down3+pullback_bull+mtf_trend_bull,16,0.93750000,0.61645963,1.52078086,0.71671262,-130.12500000,63.65625000,-90.56250000,1.00000000
d1,oos,150,200,di_spread_down3+pullback_bull+mtf_trend_bull,19,0.94736842,0.60453401,1.56710526,0.75361269,-112.57894737,70.03684211,-67.71578947,1.36842105
d1,discovery,150,200,macd_accel_down+strong_close_bear+bb_expand,136,0.91176471,0.59323281,1.53694249,0.85210157,-110.15955882,66.73088235,-116.86617647,1.05147059
d1,validation,150,200,macd_accel_down+strong_close_bear+bb_expand,46,0.91304348,0.61645963,1.48110831,0.79675336,-120.96956522,79.77608696,-92.06304348,1.02173913
d1,oos,150,200,macd_accel_down+strong_close_bear+bb_expand,9,0.88888889,0.60453401,1.47037037,0.56500029,-96.48888889,75.17777778,-57.84444444,1.66666667
d1,discovery,200,300,macd_accel_down+atr_expand,107,1.00000000,0.69791204,1.43284532,0.96534276,-173.28317757,88.25420561,-127.14953271,1.00934579
d1,validation,200,300,macd_accel_down+atr_expand,27,0.92592593,0.73175182,1.26535513,0.76630407,-237.96666667,81.68518519,-165.71851852,1.00000000
d1,oos,200,300,macd_accel_down+atr_expand,18,1.00000000,0.68011527,1.47033898,0.82412078,-177.10555556,35.61111111,-172.12777778,1.00000000
d1,discovery,200,300,macd_accel_down+mtf_trend_bull+atr_expand,100,1.00000000,0.69791204,1.43284532,0.96300650,-158.24200000,85.21100000,-120.07800000,1.01000000
d1,validation,200,300,macd_accel_down+mtf_trend_bull+atr_expand,18,1.00000000,0.73175182,1.36658354,0.82412078,-227.47777778,53.68333333,-126.50555556,1.00000000
d1,oos,200,300,macd_accel_down+mtf_trend_bull+atr_expand,17,1.00000000,0.68011527,1.47033898,0.81568186,-167.50588235,31.50000000,-168.00588235,1.00000000
d1,discovery,200,300,macd_accel_down+price200_bull+atr_expand,96,1.00000000,0.69791204,1.43284532,0.96152441,-154.07812500,75.37708333,-129.19687500,1.01041667
d1,validation,200,300,macd_accel_down+price200_bull+atr_expand,20,1.00000000,0.73175182,1.36658354,0.83887484,-212.31000000,58.48500000,-187.91000000,1.00000000
d1,oos,200,300,macd_accel_down+price200_bull+atr_expand,18,1.00000000,0.68011527,1.47033898,0.82412078,-177.10555556,35.61111111,-172.12777778,1.00000000
d1,discovery,200,300,macd_accel_down+pullback_bull+atr_expand,81,1.00000000,0.69791204,1.43284532,0.95472191,-137.73580247,75.66172840,-93.52839506,1.01234568
d1,validation,200,300,macd_accel_down+pullback_bull+atr_expand,20,0.90000000,0.73175182,1.22992519,0.69896635,-224.61000000,84.92500000,-121.40500000,1.00000000
d1,oos,200,300,macd_accel_down+pullback_bull+atr_expand,18,1.00000000,0.68011527,1.47033898,0.82412078,-177.10555556,35.61111111,-172.12777778,1.00000000
d1,discovery,200,300,macd_accel_down+structure_lh+atr_expand,80,1.00000000,0.69791204,1.43284532,0.95418187,-195.18500000,93.84375000,-122.59750000,1.00000000
d1,validation,200,300,macd_accel_down+structure_lh+atr_expand,23,0.91304348,0.73175182,1.24775019,0.73204019,-226.05652174,83.07391304,-178.06521739,1.00000000
d1,oos,200,300,macd_accel_down+structure_lh+atr_expand,12,1.00000000,0.68011527,1.47033898,0.75750599,-190.58333333,35.46666667,-168.94166667,1.00000000
d1,discovery,200,300,close_near_low+mtf_trend_bull+atr_expand,79,1.00000000,0.69791204,1.43284532,0.95362879,-120.10886076,77.24050633,-71.72278481,1.01265823
d1,validation,200,300,close_near_low+mtf_trend_bull+atr_expand,19,1.00000000,0.73175182,1.36658354,0.83182078,-212.49473684,80.51578947,-127.20000000,1.00000000
d1,oos,200,300,close_near_low+mtf_trend_bull+atr_expand,6,1.00000000,0.68011527,1.47033898,0.60966571,-150.15000000,35.90000000,-178.50000000,1.00000000
d1,discovery,200,300,price200_bull+close_near_low+atr_expand,72,1.00000000,0.69791204,1.43284532,0.94934883,-106.15972222,61.97361111,-77.04166667,1.01388889
d1,validation,200,300,price200_bull+close_near_low+atr_expand,16,1.00000000,0.73175182,1.36658354,0.80639232,-194.78125000,82.26250000,-136.83750000,1.00000000
d1,oos,200,300,price200_bull+close_near_low+atr_expand,6,1.00000000,0.68011527,1.47033898,0.60966571,-150.15000000,35.90000000,-178.50000000,1.00000000
d1,discovery,200,300,strong_close_bear+atr_expand,69,1.00000000,0.69791204,1.43284532,0.94726274,-125.20000000,78.20289855,-85.84782609,1.01449275
d1,validation,200,300,strong_close_bear+atr_expand,18,0.88888889,0.73175182,1.21474093,0.67200235,-270.97777778,92.47222222,-139.72777778,1.00000000
d1,oos,200,300,strong_close_bear+atr_expand,6,1.00000000,0.68011527,1.47033898,0.60966571,-150.15000000,35.90000000,-178.50000000,1.00000000
d1,discovery,200,300,strong_close_bear+mtf_trend_bull+atr_expand,67,1.00000000,0.69791204,1.43284532,0.94577386,-110.58507463,76.14179104,-76.39552239,1.01492537
d1,validation,200,300,strong_close_bear+mtf_trend_bull+atr_expand,14,1.00000000,0.73175182,1.36658354,0.78468920,-258.54285714,60.16428571,-144.73571429,1.00000000
d1,oos,200,300,strong_close_bear+mtf_trend_bull+atr_expand,6,1.00000000,0.68011527,1.47033898,0.60966571,-150.15000000,35.90000000,-178.50000000,1.00000000
d1,discovery,200,300,rsi_down3+price200_bull+volatility,66,1.00000000,0.69791204,1.43284532,0.94499744,-180.62272727,101.52575758,-122.56969697,1.03030303
d1,validation,200,300,rsi_down3+price200_bull+volatility,29,1.00000000,0.73175182,1.36658354,0.88303020,-194.47931034,86.19310345,-97.54482759,1.03448276
d1,oos,200,300,rsi_down3+price200_bull+volatility,30,0.83333333,0.68011527,1.22528249,0.66435649,-161.51333333,114.28333333,-134.14000000,1.20000000
d1,discovery,200,300,price200_bull+strong_close_bear+atr_expand,60,1.00000000,0.69791204,1.43284532,0.93982815,-92.73500000,57.69333333,-83.32333333,1.01666667
d1,validation,200,300,price200_bull+strong_close_bear+atr_expand,11,1.00000000,0.73175182,1.36658354,0.74116703,-245.33636364,57.15454545,-163.53636364,1.00000000
d1,oos,200,300,price200_bull+strong_close_bear+atr_expand,6,1.00000000,0.68011527,1.47033898,0.60966571,-150.15000000,35.90000000,-178.50000000,1.00000000
d1,discovery,200,300,macd_accel_down+close_near_low+atr_expand,59,1.00000000,0.69791204,1.43284532,0.93887063,-163.69661017,78.84915254,-99.97288136,1.01694915
d1,validation,200,300,macd_accel_down+close_near_low+atr_expand,18,0.88888889,0.73175182,1.21474093,0.67200235,-270.97777778,92.47222222,-139.72777778,1.00000000
d1,oos,200,300,macd_accel_down+close_near_low+atr_expand,6,1.00000000,0.68011527,1.47033898,0.60966571,-150.15000000,35.90000000,-178.50000000,1.00000000
d1,discovery,200,300,macd_accel_down+range_compression+atr_expand,57,1.00000000,0.69791204,1.43284532,0.93686117,-182.74385965,89.40350877,-142.97894737,1.01754386
d1,validation,200,300,macd_accel_down+range_compression+atr_expand,11,0.90909091,0.73175182,1.24234867,0.62264156,-246.56363636,79.77272727,-80.40000000,1.00000000
d1,oos,200,300,macd_accel_down+range_compression+atr_expand,4,1.00000000,0.68011527,1.47033898,0.51010916,-86.25000000,24.47500000,-62.42500000,1.00000000
d1,discovery,200,300,structure_lh+close_near_low+atr_expand,57,1.00000000,0.69791204,1.43284532,0.93686117,-161.94210526,88.91403509,-69.05789474,1.00000000
d1,validation,200,300,structure_lh+close_near_low+atr_expand,19,0.89473684,0.73175182,1.22273264,0.68605917,-214.18947368,108.27368421,-132.98421053,1.00000000
d1,oos,200,300,structure_lh+close_near_low+atr_expand,0,,0.68011527,,,,,,
d1,discovery,200,300,rsi_down3+atr_expand,49,1.00000000,0.69791204,1.43284532,0.92730218,-243.82857143,125.03265306,-160.55714286,1.00000000
d1,validation,200,300,rsi_down3+atr_expand,17,1.00000000,0.73175182,1.36658354,0.81568186,-269.80588235,56.00588235,-143.82941176,1.00000000
d1,oos,200,300,rsi_down3+atr_expand,12,1.00000000,0.68011527,1.47033898,0.75750599,-223.99166667,33.96666667,-210.89166667,1.00000000
d1,discovery,200,300,structure_lh+strong_close_bear+atr_expand,49,1.00000000,0.69791204,1.43284532,0.92730218,-162.40000000,92.94693878,-73.43061224,1.00000000
d1,validation,200,300,structure_lh+strong_close_bear+atr_expand,14,0.85714286,0.73175182,1.17135732,0.60058621,-260.84285714,97.83571429,-152.58571429,1.00000000
d1,oos,200,300,structure_lh+strong_close_bear+atr_expand,0,,0.68011527,,,,,,
