timeframe,direction,target_pips,conditions,samples,base_rate,hit_rate,rate_diff,lift
d1,bull,200,price20+price200+body,541,0.08039092,0.07578558,-0.00460534,0.94271320
d1,bull,200,price20+momentum+macd,1343,0.08039092,0.08413999,0.00374906,1.04663542
d1,bull,200,price20+momentum+adx,576,0.08039092,0.07812500,-0.00226592,0.97181373
d1,bull,200,price20+momentum+di,1480,0.08039092,0.08310811,0.00271719,1.03379968
d1,bull,200,price20+momentum+volatility,518,0.08039092,0.09845560,0.01806468,1.22471042
d1,bull,200,price20+momentum+bb,1547,0.08039092,0.07886231,-0.00152861,0.98098534
d1,bull,200,price20+momentum+body,533,0.08039092,0.07692308,-0.00346784,0.95686275
d1,bull,200,price20+macd+adx,636,0.08039092,0.08962264,0.00923172,1.11483537
d1,bull,200,price20+macd+di,1537,0.08039092,0.09238777,0.01199685,1.14923138
d1,bull,200,price20+macd+volatility,533,0.08039092,0.10694184,0.02655092,1.33027260
d1,bull,200,price20+macd+bb,1625,0.08039092,0.08861538,0.00822446,1.10230588
d1,bull,200,price20+macd+body,556,0.08039092,0.08453237,0.00414145,1.05151643
d1,bull,200,price20+adx+di,731,0.08039092,0.08755130,0.00716038,1.08906950
d1,bull,200,price20+adx+volatility,320,0.08039092,0.09687500,0.01648408,1.20504902
d1,bull,200,price20+adx+bb,750,0.08039092,0.08400000,0.00360908,1.04489412
d1,bull,200,price20+adx+body,271,0.08039092,0.06642066,-0.01397026,0.82622097
d1,bull,200,price20+di+volatility,563,0.08039092,0.10301954,0.02262862,1.28148226
d1,bull,200,price20+di+bb,1724,0.08039092,0.08700696,0.00661604,1.08229835
d1,bull,200,price20+di+body,605,0.08039092,0.07933884,-0.00105208,0.98691298
d1,bull,200,price20+volatility+bb,589,0.08039092,0.09677419,0.01638327,1.20379507
d1,bull,200,price20+volatility+body,205,0.08039092,0.08292683,0.00253591,1.03154472
d1,bull,200,price20+bb+body,616,0.08039092,0.07629870,-0.00409222,0.94909600
d1,bull,200,price200+momentum+macd,1042,0.08039092,0.09117083,0.01077990,1.13409356
d1,bull,200,price200+momentum+adx,541,0.08039092,0.07578558,-0.00460534,0.94271320
d1,bull,200,price200+momentum+di,1276,0.08039092,0.08699060,0.00659968,1.08209478
d1,bull,200,price200+momentum+volatility,468,0.08039092,0.08974359,0.00935267,1.11633987
d1,bull,200,price200+momentum+bb,1216,0.08039092,0.08388158,0.00349066,1.04342105
d1,bull,200,price200+momentum+body,532,0.08039092,0.07894737,-0.00144355,0.98204334
d1,bull,200,price200+macd+adx,545,0.08039092,0.08990826,0.00951734,1.11838820
d1,bull,200,price200+macd+di,1257,0.08039092,0.09944312,0.01905220,1.23699440
d1,bull,200,price200+macd+volatility,416,0.08039092,0.10817308,0.02778216,1.34558824
d1,bull,200,price200+macd+bb,1297,0.08039092,0.09483423,0.01444331,1.17966348
d1,bull,200,price200+macd+body,495,0.08039092,0.08686869,0.00647777,1.08057833
d1,bull,200,price200+adx+di,691,0.08039092,0.08683068,0.00643976,1.08010556
d1,bull,200,price200+adx+volatility,368,0.08039092,0.08967391,0.00928299,1.11547315
d1,bull,200,price200+adx+bb,650,0.08039092,0.08307692,0.00268600,1.03341176
d1,bull,200,price200+adx+body,327,0.08039092,0.06422018,-0.01617074,0.79884871
d1,bull,200,price200+di+volatility,494,0.08039092,0.10121457,0.02082365,1.25902993
d1,bull,200,price200+di+bb,1425,0.08039092,0.09192982,0.01153890,1.14353492
d1,bull,200,price200+di+body,579,0.08039092,0.08117444,0.00078352,1.00974635
d1,bull,200,price200+volatility+bb,461,0.08039092,0.09544469,0.01505376,1.18725703
d1,bull,200,price200+volatility+body,276,0.08039092,0.07608696,-0.00430396,0.94646206
d1,bull,200,price200+bb+body,526,0.08039092,0.07984791,-0.00054301,0.99324536
d1,bull,200,momentum+macd+adx,459,0.08039092,0.07843137,-0.00195955,0.97562476
d1,bull,200,momentum+macd+di,1304,0.08039092,0.09279141,0.01240049,1.15425238
d1,bull,200,momentum+macd+volatility,480,0.08039092,0.11250000,0.03210908,1.39941176
d1,bull,200,momentum+macd+bb,1394,0.08039092,0.08895265,0.00856173,1.10650125
d1,bull,200,momentum+macd+body,506,0.08039092,0.10079051,0.02039959,1.25375494
d1,bull,200,momentum+adx+di,575,0.08039092,0.07826087,-0.00213005,0.97350384
d1,bull,200,momentum+adx+volatility,279,0.08039092,0.08602151,0.00563058,1.07004006
d1,bull,200,momentum+adx+bb,559,0.08039092,0.07334526,-0.00704566,0.91235750
d1,bull,200,momentum+adx+body,239,0.08039092,0.07112971,-0.00926121,0.88479777
d1,bull,200,momentum+di+volatility,517,0.08039092,0.10444874,0.02405782,1.29926044
d1,bull,200,momentum+di+bb,1466,0.08039092,0.08526603,0.00487511,1.06064254
d1,bull,200,momentum+di+body,585,0.08039092,0.08547009,0.00507916,1.06318083
d1,bull,200,momentum+volatility+bb,515,0.08039092,0.10097087,0.02057995,1.25599848
d1,bull,200,momentum+volatility+body,231,0.08039092,0.09523810,0.01484717,1.18468721
d1,bull,200,momentum+bb+body,536,0.08039092,0.08768657,0.00729565,1.09075212
d1,bull,200,macd+adx+di,610,0.08039092,0.09344262,0.01305170,1.16235294
d1,bull,200,macd+adx+volatility,333,0.08039092,0.11711712,0.03672620,1.45684508
d1,bull,200,macd+adx+bb,663,0.08039092,0.08898944,0.00859852,1.10695886
d1,bull,200,macd+adx+body,277,0.08039092,0.07942238,-0.00096854,0.98795215
d1,bull,200,macd+di+volatility,519,0.08039092,0.11946050,0.03906958,1.48599494
d1,bull,200,macd+di+bb,1564,0.08039092,0.09398977,0.01359885,1.16915902
d1,bull,200,macd+di+body,574,0.08039092,0.09233449,0.01194357,1.14856870
d1,bull,200,macd+volatility+bb,571,0.08039092,0.11208406,0.03169314,1.39423784
d1,bull,200,macd+volatility+body,244,0.08039092,0.10655738,0.02616646,1.32549020
d1,bull,200,macd+bb+body,586,0.08039092,0.09215017,0.01175925,1.14627585
d1,bull,200,adx+di+volatility,320,0.08039092,0.09375000,0.01335908,1.16617647
d1,bull,200,adx+di+bb,714,0.08039092,0.08683473,0.00644381,1.08015598
d1,bull,200,adx+di+body,289,0.08039092,0.07266436,-0.00772656,0.90388765
d1,bull,200,adx+volatility+bb,319,0.08039092,0.09404389,0.01365297,1.16983220
d1,bull,200,adx+volatility+body,239,0.08039092,0.09205021,0.01165929,1.14503241
d1,bull,200,adx+bb+body,264,0.08039092,0.06439394,-0.01599698,0.80101010
d1,bull,200,di+volatility+bb,554,0.08039092,0.10649819,0.02610727,1.32475402
d1,bull,200,di+volatility+body,226,0.08039092,0.10176991,0.02137899,1.26593788
d1,bull,200,di+bb+body,602,0.08039092,0.08305648,0.00266556,1.03315745
d1,bull,200,volatility+bb+body,211,0.08039092,0.09004739,0.00965647,1.12011895
d1,bull,200,trend+price20+price200+momentum,905,0.08039092,0.08729282,0.00690190,1.08585419
d1,bull,200,trend+price20+price200+macd,927,0.08039092,0.10248112,0.02209020,1.27478478
d1,bull,200,trend+price20+price200+adx,538,0.08039092,0.09479554,0.01440462,1.17918216
d1,bull,200,trend+price20+price200+di,1090,0.08039092,0.09816514,0.01777422,1.22109732
d1,bull,200,trend+price20+price200+volatility,359,0.08039092,0.10027855,0.01988763,1.24738653
d1,bull,200,trend+price20+price200+bb,1092,0.08039092,0.09523810,0.01484717,1.18468721
d1,bull,200,trend+price20+price200+body,415,0.08039092,0.08192771,0.00153679,1.01911647
d1,bull,200,trend+price20+momentum+macd,678,0.08039092,0.09587021,0.01547929,1.19255018
d1,bull,200,trend+price20+momentum+adx,361,0.08039092,0.08033241,-0.00005851,0.99927217
d1,bull,200,trend+price20+momentum+di,843,0.08039092,0.09134045,0.01094953,1.13620357
d1,bull,200,trend+price20+momentum+volatility,273,0.08039092,0.08791209,0.00752117,1.09355742
d1,bull,200,trend+price20+momentum+bb,847,0.08039092,0.08736718,0.00697626,1.08677917
d1,bull,200,trend+price20+momentum+body,317,0.08039092,0.08201893,0.00162801,1.02025113
d1,bull,200,trend+price20+macd+adx,416,0.08039092,0.10336538,0.02297446,1.28578431
d1,bull,200,trend+price20+macd+di,891,0.08039092,0.10662177,0.02623085,1.32629123
d1,bull,200,trend+price20+macd+volatility,280,0.08039092,0.11785714,0.03746622,1.46605042
d1,bull,200,trend+price20+macd+bb,916,0.08039092,0.10371179,0.02332087,1.29009333
d1,bull,200,trend+price20+macd+body,338,0.08039092,0.09467456,0.01428364,1.17767722
d1,bull,200,trend+price20+adx+di,522,0.08039092,0.09578544,0.01539452,1.19149576
d1,bull,200,trend+price20+adx+volatility,218,0.08039092,0.10091743,0.02052651,1.25533369
d1,bull,200,trend+price20+adx+bb,510,0.08039092,0.09411765,0.01372673,1.17074971
d1,bull,200,trend+price20+adx+body,201,0.08039092,0.05472637,-0.02566455,0.68075310
d1,bull,200,trend+price20+di+volatility,333,0.08039092,0.10510511,0.02471418,1.30742507
d1,bull,200,trend+price20+di+bb,1044,0.08039092,0.09961686,0.01922594,1.23915559
d1,bull,200,trend+price20+di+body,391,0.08039092,0.08695652,0.00656560,1.08167093
d1,bull,200,trend+price20+volatility+bb,334,0.08039092,0.10179641,0.02140549,1.26626747
d1,bull,200,trend+price20+volatility+body,134,0.08039092,0.07462687,-0.00576405,0.92829968
d1,bull,200,trend+price20+bb+body,386,0.08039092,0.08549223,0.00510131,1.06345626
d1,bull,200,trend+price200+momentum+macd,711,0.08039092,0.09985935,0.01946843,1.24217203
d1,bull,200,trend+price200+momentum+adx,422,0.08039092,0.08056872,0.00017780,1.00221169
d1,bull,200,trend+price200+momentum+di,942,0.08039092,0.09235669,0.01196577,1.14884476
d1,bull,200,trend+price200+momentum+volatility,358,0.08039092,0.08379888,0.00340796,1.04239238
d1,bull,200,trend+price200+momentum+bb,867,0.08039092,0.08996540,0.00957448,1.11909899
d1,bull,200,trend+price200+momentum+body,409,0.08039092,0.08557457,0.00518365,1.06448056
d1,bull,200,trend+price200+macd+adx,422,0.08039092,0.10426540,0.02387448,1.29697983
d1,bull,200,trend+price200+macd+di,913,0.08039092,0.11062432,0.03023339,1.37607972
d1,bull,200,trend+price200+macd+volatility,296,0.08039092,0.12162162,0.04123070,1.51287758
d1,bull,200,trend+price200+macd+bb,933,0.08039092,0.10610932,0.02571840,1.31991678
d1,bull,200,trend+price200+macd+body,366,0.08039092,0.09836066,0.01796974,1.22352941
d1,bull,200,trend+price200+adx+di,566,0.08039092,0.09540636,0.01501544,1.18678030
d1,bull,200,trend+price200+adx+volatility,296,0.08039092,0.09121622,0.01082530,1.13465819
d1,bull,200,trend+price200+adx+bb,512,0.08039092,0.09375000,0.01335908,1.16617647
d1,bull,200,trend+price200+adx+body,271,0.08039092,0.06273063,-0.01766029,0.78031980
d1,bull,200,trend+price200+di+volatility,385,0.08039092,0.10389610,0.02350518,1.29238605
d1,bull,200,trend+price200+di+bb,1059,0.08039092,0.10198300,0.02159208,1.26858857
d1,bull,200,trend+price200+di+body,455,0.08039092,0.09010989,0.00971897,1.12089636
d1,bull,200,trend+price200+volatility+bb,346,0.08039092,0.10404624,0.02365532,1.29425366
d1,bull,200,trend+price200+volatility+body,226,0.08039092,0.07964602,-0.00074490,0.99073399
d1,bull,200,trend+price200+bb+body,400,0.08039092,0.09000000,0.00960908,1.11952941
d1,bull,200,trend+momentum+macd+adx,249,0.08039092,0.08835341,0.00796249,1.09904717
d1,bull,200,trend+momentum+macd+di,671,0.08039092,0.10581222,0.02542130,1.31622103
d1,bull,200,trend+momentum+macd+volatility,213,0.08039092,0.11267606,0.03228514,1.40160177
d1,bull,200,trend+momentum+macd+bb,693,0.08039092,0.09956710,0.01917618,1.23853663
d1,bull,200,trend+momentum+macd+body,264,0.08039092,0.10606061,0.02566969,1.31931075
d1,bull,200,trend+momentum+adx+di,383,0.08039092,0.08355091,0.00315999,1.03930784
d1,bull,200,trend+momentum+adx+volatility,176,0.08039092,0.07954545,-0.00084547,0.98948307
d1,bull,200,trend+momentum+adx+bb,335,0.08039092,0.07761194,-0.00277898,0.96543167
d1,bull,200,trend+momentum+adx+body,162,0.08039092,0.06172840,-0.01866253,0.76785282
d1,bull,200,trend+momentum+di+volatility,292,0.08039092,0.09589041,0.01549949,1.19280150
d1,bull,200,trend+momentum+di+bb,814,0.08039092,0.09582310,0.01543218,1.19196416
d1,bull,200,trend+momentum+di+body,354,0.08039092,0.09322034,0.01282942,1.15958790
d1,bull,200,trend+momentum+volatility+bb,260,0.08039092,0.09230769,0.01191677,1.14823529
d1,bull,200,trend+momentum+volatility+body,146,0.08039092,0.08219178,0.00180086,1.02240129
d1,bull,200,trend+momentum+bb+body,304,0.08039092,0.09210526,0.01171434,1.14571723
d1,bull,200,trend+macd+adx+di,412,0.08039092,0.10679612,0.02640520,1.32845993
d1,bull,200,trend+macd+adx+volatility,171,0.08039092,0.12865497,0.04826405,1.60036693
d1,bull,200,trend+macd+adx+bb,417,0.08039092,0.10311751,0.02272659,1.28270090
d1,bull,200,trend+macd+adx+body,165,0.08039092,0.06060606,-0.01978486,0.75389186
d1,bull,200,trend+macd+di+volatility,279,0.08039092,0.12903226,0.04864134,1.60506009
d1,bull,200,trend+macd+di+bb,902,0.08039092,0.10975610,0.02936518,1.36527977
d1,bull,200,trend+macd+di+body,344,0.08039092,0.10465116,0.02426024,1.30177839
d1,bull,200,trend+macd+volatility+bb,289,0.08039092,0.12110727,0.04071635,1.50647941
d1,bull,200,trend+macd+volatility+body,122,0.08039092,0.09016393,0.00977301,1.12156863
d1,bull,200,trend+macd+bb+body,347,0.08039092,0.10086455,0.02047363,1.25467593
d1,bull,200,trend+adx+di+volatility,235,0.08039092,0.10212766,0.02173674,1.27038798
d1,bull,200,trend+adx+di+bb,500,0.08039092,0.09600000,0.01560908,1.19416471
d1,bull,200,trend+adx+di+body,222,0.08039092,0.06306306,-0.01732786,0.78445504
d1,bull,200,trend+adx+volatility+bb,203,0.08039092,0.10344828,0.02305736,1.28681542
d1,bull,200,trend+adx+volatility+body,135,0.08039092,0.05925926,-0.02113166,0.73713871
d1,bull,200,trend+adx+bb+body,188,0.08039092,0.05319149,-0.02719943,0.66166041
d1,bull,200,trend+di+volatility+bb,320,0.08039092,0.11250000,0.03210908,1.39941176
d1,bull,200,trend+di+volatility+body,154,0.08039092,0.09090909,0.01051817,1.13083779
d1,bull,200,trend+di+bb+body,381,0.08039092,0.09448819,0.01409727,1.17535896
d1,bull,200,trend+volatility+bb+body,129,0.08039092,0.07751938,-0.00287154,0.96428029
d1,bull,200,price20+price200+momentum+macd,992,0.08039092,0.08971774,0.00932682,1.11601834
d1,bull,200,price20+price200+momentum+adx,472,0.08039092,0.07627119,-0.00411973,0.94875374
d1,bull,200,price20+price200+momentum+di,1165,0.08039092,0.08669528,0.00630436,1.07842127
d1,bull,200,price20+price200+momentum+volatility,374,0.08039092,0.09625668,0.01586576,1.19735766
d1,bull,200,price20+price200+momentum+bb,1191,0.08039092,0.08228380,0.00189287,1.02354588
d1,bull,200,price20+price200+momentum+body,427,0.08039092,0.07728337,-0.00310755,0.96134454
d1,bull,200,price20+price200+macd+adx,532,0.08039092,0.09022556,0.00983464,1.12233525
d1,bull,200,price20+price200+macd+di,1226,0.08039092,0.09706362,0.01667270,1.20739532
d1,bull,200,price20+price200+macd+volatility,391,0.08039092,0.10741688,0.02702596,1.33618174
d1,bull,200,price20+price200+macd+bb,1272,0.08039092,0.09355346,0.01316254,1.16373166
d1,bull,200,price20+price200+macd+body,455,0.08039092,0.08571429,0.00532337,1.06621849
d1,bull,200,price20+price200+adx+di,646,0.08039092,0.08668731,0.00629639,1.07832210
d1,bull,200,price20+price200+adx+volatility,266,0.08039092,0.09398496,0.01359404,1.16909922
d1,bull,200,price20+price200+adx+bb,644,0.08039092,0.08385093,0.00346001,1.04303982
d1,bull,200,price20+price200+adx+body,243,0.08039092,0.05761317,-0.02277775,0.71666263
d1,bull,200,price20+price200+di+volatility,440,0.08039092,0.10227273,0.02188181,1.27219251
d1,bull,200,price20+price200+di+bb,1407,0.08039092,0.09026297,0.00987205,1.12280056
d1,bull,200,price20+price200+di+body,507,0.08039092,0.07889546,-0.00149546,0.98139769
d1,bull,200,price20+price200+volatility+bb,446,0.08039092,0.09417040,0.01377948,1.17140596
d1,bull,200,price20+price200+volatility+body,168,0.08039092,0.07142857,-0.00896235,0.88851541
d1,bull,200,price20+price200+bb+body,510,0.08039092,0.07647059,-0.00392033,0.95123414
d1,bull,200,price20+momentum+macd+adx,436,0.08039092,0.07798165,-0.00240927,0.97003058
d1,bull,200,price20+momentum+macd+di,1244,0.08039092,0.08762058,0.00722966,1.08993128
d1,bull,200,price20+momentum+macd+volatility,432,0.08039092,0.10416667,0.02377575,1.29575163
d1,bull,200,price20+momentum+macd+bb,1336,0.08039092,0.08383234,0.00344141,1.04280850
d1,bull,200,price20+momentum+macd+body,442,0.08039092,0.08823529,0.00784437,1.09757785
d1,bull,200,price20+momentum+adx+di,526,0.08039092,0.07794677,-0.00244415,0.96959666
d1,bull,200,price20+momentum+adx+volatility,236,0.08039092,0.08898305,0.00859213,1.10687936
d1,bull,200,price20+momentum+adx+bb,545,0.08039092,0.07339450,-0.00699643,0.91296996
d1,bull,200,price20+momentum+adx+body,198,0.08039092,0.06565657,-0.01473435,0.81671618
d1,bull,200,price20+momentum+di+volatility,459,0.08039092,0.10021786,0.01982694,1.24663164
d1,bull,200,price20+momentum+di+bb,1430,0.08039092,0.08251748,0.00212656,1.02645276
d1,bull,200,price20+momentum+di+body,493,0.08039092,0.08113590,0.00074498,1.00926699
d1,bull,200,price20+momentum+volatility+bb,485,0.08039092,0.09278351,0.01239258,1.15415403
d1,bull,200,price20+momentum+volatility+body,170,0.08039092,0.08235294,0.00196202,1.02440600
d1,bull,200,price20+momentum+bb+body,504,0.08039092,0.07738095,-0.00300997,0.96255836
d1,bull,200,price20+macd+adx+di,597,0.08039092,0.09380235,0.01341142,1.16682760
d1,bull,200,price20+macd+adx+volatility,264,0.08039092,0.10606061,0.02566969,1.31931075
d1,bull,200,price20+macd+adx+bb,635,0.08039092,0.08976378,0.00937286,1.11659101
d1,bull,200,price20+macd+adx+body,222,0.08039092,0.07207207,-0.00831885,0.89652005
d1,bull,200,price20+macd+di+volatility,493,0.08039092,0.11156187,0.03117095,1.38774212
d1,bull,200,price20+macd+di+bb,1530,0.08039092,0.09150327,0.01111235,1.13822889
d1,bull,200,price20+macd+di+body,524,0.08039092,0.08778626,0.00739534,1.09199222
d1,bull,200,price20+macd+volatility+bb,530,0.08039092,0.10566038,0.02526946,1.31433222
d1,bull,200,price20+macd+volatility+body,177,0.08039092,0.09039548,0.01000456,1.12444888
d1,bull,200,price20+macd+bb+body,550,0.08039092,0.08363636,0.00324544,1.04037077
d1,bull,200,price20+adx+di+volatility,289,0.08039092,0.09688581,0.01649489,1.20518353
d1,bull,200,price20+adx+di+bb,707,0.08039092,0.08769448,0.00730356,1.09085060
d1,bull,200,price20+adx+di+body,257,0.08039092,0.07003891,-0.01035201,0.87122911
d1,bull,200,price20+adx+volatility+bb,300,0.08039092,0.09333333,0.01294241,1.16099346
d1,bull,200,price20+adx+volatility+body,108,0.08039092,0.06481481,-0.01557611,0.80624546
d1,bull,200,price20+adx+bb+body,256,0.08039092,0.06640625,-0.01398467,0.82604167
d1,bull,200,price20+di+volatility+bb,539,0.08039092,0.10204082,0.02164990,1.26930772
d1,bull,200,price20+di+volatility+body,188,0.08039092,0.09042553,0.01003461,1.12482270
d1,bull,200,price20+di+bb+body,581,0.08039092,0.07917384,-0.00121708,0.98486045
d1,bull,200,price20+volatility+bb+body,192,0.08039092,0.07812500,-0.00226592,0.97181373
d1,bull,200,price200+momentum+macd+adx,341,0.08039092,0.07624633,-0.00414459,0.94844460
d1,bull,200,price200+momentum+macd+di,965,0.08039092,0.09637306,0.01598214,1.19880524
d1,bull,200,price200+momentum+macd+volatility,312,0.08039092,0.10576923,0.02537831,1.31568627
d1,bull,200,price200+momentum+macd+bb,1009,0.08039092,0.09117939,0.01078846,1.13420004
d1,bull,200,price200+momentum+macd+body,369,0.08039092,0.09485095,0.01446003,1.17987141
d1,bull,200,price200+momentum+adx+di,482,0.08039092,0.07676349,-0.00362744,0.95487755
d1,bull,200,price200+momentum+adx+volatility,216,0.08039092,0.07870370,-0.00168722,0.97901235
d1,bull,200,price200+momentum+adx+bb,444,0.08039092,0.06981982,-0.01057110,0.86850380
d1,bull,200,price200+momentum+adx+body,202,0.08039092,0.06435644,-0.01603448,0.80054358
d1,bull,200,price200+momentum+di+volatility,383,0.08039092,0.09921671,0.01882579,1.23417806
d1,bull,200,price200+momentum+di+bb,1135,0.08039092,0.08810573,0.00771481,1.09596614
d1,bull,200,price200+momentum+di+body,459,0.08039092,0.08496732,0.00457640,1.05692682
d1,bull,200,price200+momentum+volatility+bb,357,0.08039092,0.08963585,0.00924493,1.11499973
d1,bull,200,price200+momentum+volatility+body,177,0.08039092,0.07909605,-0.00129488,0.98389277
